# Time  u_x_TE  u_y_TE v_x_wake v_y_wake
7.2235000000e+01 1.2523202932e-05 3.0952195533e-05 6.6748868137e-02 -1.4962038718e-03
7.2242500000e+01 1.2521967978e-05 3.0964083252e-05 6.6749566323e-02 -1.4964468019e-03
7.2250000000e+01 1.2520735910e-05 3.0976084511e-05 6.6750265338e-02 -1.4966810918e-03
7.2257500000e+01 1.2519506748e-05 3.0988199458e-05 6.6750965082e-02 -1.4969067315e-03
7.2265000000e+01 1.2518280514e-05 3.1000428232e-05 6.6751665455e-02 -1.4971237120e-03
7.2272500000e+01 1.2517057229e-05 3.1012770959e-05 6.6752366357e-02 -1.4973320257e-03
7.2280000000e+01 1.2515836915e-05 3.1025227753e-05 6.6753067687e-02 -1.4975316659e-03
7.2287500000e+01 1.2514619594e-05 3.1037798718e-05 6.6753769347e-02 -1.4977226271e-03
7.2295000000e+01 1.2513405286e-05 3.1050483945e-05 6.6754471237e-02 -1.4979049051e-03
7.2302500000e+01 1.2512194013e-05 3.1063283514e-05 6.6755173256e-02 -1.4980784968e-03
7.2310000000e+01 1.2510985798e-05 3.1076197491e-05 6.6755875306e-02 -1.4982434000e-03
7.2317500000e+01 1.2509780661e-05 3.1089225934e-05 6.6756577287e-02 -1.4983996139e-03
7.2325000000e+01 1.2508578624e-05 3.1102368887e-05 6.6757279099e-02 -1.4985471389e-03
7.2332500000e+01 1.2507379710e-05 3.1115626382e-05 6.6757980645e-02 -1.4986859763e-03
7.2340000000e+01 1.2506183939e-05 3.1128998439e-05 6.6758681825e-02 -1.4988161287e-03
7.2347500000e+01 1.2504991335e-05 3.1142485067e-05 6.6759382540e-02 -1.4989375999e-03
7.2355000000e+01 1.2503801918e-05 3.1156086262e-05 6.6760082693e-02 -1.4990503946e-03
7.2362500000e+01 1.2502615710e-05 3.1169802010e-05 6.6760782184e-02 -1.4991545189e-03
7.2370000000e+01 1.2501432734e-05 3.1183632282e-05 6.6761480917e-02 -1.4992499800e-03
7.2377500000e+01 1.2500253012e-05 3.1197577039e-05 6.6762178792e-02 -1.4993367860e-03
7.2385000000e+01 1.2499076566e-05 3.1211636230e-05 6.6762875714e-02 -1.4994149463e-03
7.2392500000e+01 1.2497903417e-05 3.1225809790e-05 6.6763571583e-02 -1.4994844716e-03
7.2400000000e+01 1.2496733588e-05 3.1240097644e-05 6.6764266305e-02 -1.4995453734e-03
7.2407500000e+01 1.2495567101e-05 3.1254499704e-05 6.6764959781e-02 -1.4995976645e-03
7.2415000000e+01 1.2494403979e-05 3.1269015869e-05 6.6765651916e-02 -1.4996413589e-03
7.2422500000e+01 1.2493244243e-05 3.1283646027e-05 6.6766342613e-02 -1.4996764716e-03
7.2430000000e+01 1.2492087917e-05 3.1298390053e-05 6.6767031777e-02 -1.4997030188e-03
7.2437500000e+01 1.2490935022e-05 3.1313247810e-05 6.6767719312e-02 -1.4997210176e-03
7.2445000000e+01 1.2489785581e-05 3.1328219149e-05 6.6768405124e-02 -1.4997304866e-03
7.2452500000e+01 1.2488639617e-05 3.1343303908e-05 6.6769089117e-02 -1.4997314451e-03
7.2460000000e+01 1.2487497152e-05 3.1358501913e-05 6.6769771197e-02 -1.4997239138e-03
7.2467500000e+01 1.2486358209e-05 3.1373812978e-05 6.6770451271e-02 -1.4997079144e-03
7.2475000000e+01 1.2485222811e-05 3.1389236903e-05 6.6771129244e-02 -1.4996834697e-03
7.2482500000e+01 1.2484090980e-05 3.1404773479e-05 6.6771805024e-02 -1.4996506035e-03
7.2490000000e+01 1.2482962740e-05 3.1420422481e-05 6.6772478517e-02 -1.4996093410e-03
7.2497500000e+01 1.2481838114e-05 3.1436183674e-05 6.6773149631e-02 -1.4995597080e-03
7.2505000000e+01 1.2480717124e-05 3.1452056808e-05 6.6773818275e-02 -1.4995017319e-03
7.2512500000e+01 1.2479599794e-05 3.1468041624e-05 6.6774484357e-02 -1.4994354409e-03
7.2520000000e+01 1.2478486147e-05 3.1484137848e-05 6.6775147786e-02 -1.4993608642e-03
7.2527500000e+01 1.2477376207e-05 3.1500345194e-05 6.6775808470e-02 -1.4992780323e-03
7.2535000000e+01 1.2476269997e-05 3.1516663365e-05 6.6776466321e-02 -1.4991869765e-03
7.2542500000e+01 1.2475167540e-05 3.1533092049e-05 6.6777121249e-02 -1.4990877295e-03
7.2550000000e+01 1.2474068860e-05 3.1549630924e-05 6.6777773163e-02 -1.4989803248e-03
7.2557500000e+01 1.2472973982e-05 3.1566279653e-05 6.6778421977e-02 -1.4988647970e-03
7.2565000000e+01 1.2471882928e-05 3.1583037891e-05 6.6779067601e-02 -1.4987411817e-03
7.2572500000e+01 1.2470795723e-05 3.1599905274e-05 6.6779709948e-02 -1.4986095157e-03
7.2580000000e+01 1.2469712391e-05 3.1616881432e-05 6.6780348931e-02 -1.4984698367e-03
7.2587500000e+01 1.2468632957e-05 3.1633965979e-05 6.6780984463e-02 -1.4983221835e-03
7.2595000000e+01 1.2467557443e-05 3.1651158517e-05 6.6781616459e-02 -1.4981665958e-03
7.2602500000e+01 1.2466485876e-05 3.1668458637e-05 6.6782244832e-02 -1.4980031145e-03
7.2610000000e+01 1.2465418279e-05 3.1685865915e-05 6.6782869499e-02 -1.4978317813e-03
7.2617500000e+01 1.2464354677e-05 3.1703379918e-05 6.6783490375e-02 -1.4976526391e-03
7.2625000000e+01 1.2463295095e-05 3.1721000197e-05 6.6784107377e-02 -1.4974657317e-03
7.2632500000e+01 1.2462239558e-05 3.1738726295e-05 6.6784720420e-02 -1.4972711039e-03
7.2640000000e+01 1.2461188091e-05 3.1756557739e-05 6.6785329424e-02 -1.4970688015e-03
7.2647500000e+01 1.2460140719e-05 3.1774494045e-05 6.6785934305e-02 -1.4968588713e-03
7.2655000000e+01 1.2459097467e-05 3.1792534718e-05 6.6786534984e-02 -1.4966413609e-03
7.2662500000e+01 1.2458058360e-05 3.1810679249e-05 6.6787131378e-02 -1.4964163191e-03
7.2670000000e+01 1.2457023425e-05 3.1828927118e-05 6.6787723409e-02 -1.4961837955e-03
7.2677500000e+01 1.2455992686e-05 3.1847277792e-05 6.6788310998e-02 -1.4959438408e-03
7.2685000000e+01 1.2454966169e-05 3.1865730728e-05 6.6788894065e-02 -1.4956965064e-03
7.2692500000e+01 1.2453943901e-05 3.1884285369e-05 6.6789472532e-02 -1.4954418449e-03
7.2700000000e+01 1.2452925906e-05 3.1902941145e-05 6.6790046323e-02 -1.4951799096e-03
7.2707500000e+01 1.2451912211e-05 3.1921697478e-05 6.6790615361e-02 -1.4949107549e-03
7.2715000000e+01 1.2450902843e-05 3.1940553775e-05 6.6791179571e-02 -1.4946344360e-03
7.2722500000e+01 1.2449897826e-05 3.1959509431e-05 6.6791738876e-02 -1.4943510090e-03
7.2730000000e+01 1.2448897188e-05 3.1978563832e-05 6.6792293204e-02 -1.4940605310e-03
7.2737500000e+01 1.2447900954e-05 3.1997716350e-05 6.6792842479e-02 -1.4937630598e-03
7.2745000000e+01 1.2446909151e-05 3.2016966347e-05 6.6793386629e-02 -1.4934586544e-03
7.2752500000e+01 1.2445921806e-05 3.2036313171e-05 6.6793925583e-02 -1.4931473742e-03
7.2760000000e+01 1.2444938945e-05 3.2055756160e-05 6.6794459268e-02 -1.4928292799e-03
7.2767500000e+01 1.2443960595e-05 3.2075294643e-05 6.6794987614e-02 -1.4925044328e-03
7.2775000000e+01 1.2442986782e-05 3.2094927933e-05 6.6795510551e-02 -1.4921728952e-03
7.2782500000e+01 1.2442017533e-05 3.2114655335e-05 6.6796028010e-02 -1.4918347301e-03
7.2790000000e+01 1.2441052874e-05 3.2134476142e-05 6.6796539923e-02 -1.4914900013e-03
7.2797500000e+01 1.2440092833e-05 3.2154389636e-05 6.6797046222e-02 -1.4911387736e-03
7.2805000000e+01 1.2439137436e-05 3.2174395087e-05 6.6797546840e-02 -1.4907811125e-03
7.2812500000e+01 1.2438186710e-05 3.2194491755e-05 6.6798041711e-02 -1.4904170843e-03
7.2820000000e+01 1.2437240682e-05 3.2214678890e-05 6.6798530771e-02 -1.4900467561e-03
7.2827500000e+01 1.2436299378e-05 3.2234955730e-05 6.6799013955e-02 -1.4896701958e-03
7.2835000000e+01 1.2435362825e-05 3.2255321501e-05 6.6799491200e-02 -1.4892874721e-03
7.2842500000e+01 1.2434431051e-05 3.2275775422e-05 6.6799962442e-02 -1.4888986542e-03
7.2850000000e+01 1.2433504081e-05 3.2296316698e-05 6.6800427621e-02 -1.4885038126e-03
7.2857500000e+01 1.2432581942e-05 3.2316944526e-05 6.6800886675e-02 -1.4881030179e-03
7.2865000000e+01 1.2431664662e-05 3.2337658090e-05 6.6801339544e-02 -1.4876963420e-03
7.2872500000e+01 1.2430752266e-05 3.2358456568e-05 6.6801786169e-02 -1.4872838572e-03
7.2880000000e+01 1.2429844781e-05 3.2379339123e-05 6.6802226491e-02 -1.4868656366e-03
7.2887500000e+01 1.2428942234e-05 3.2400304911e-05 6.6802660454e-02 -1.4864417539e-03
7.2895000000e+01 1.2428044651e-05 3.2421353078e-05 6.6803088000e-02 -1.4860122838e-03
7.2902500000e+01 1.2427152059e-05 3.2442482759e-05 6.6803509074e-02 -1.4855773013e-03
7.2910000000e+01 1.2426264483e-05 3.2463693078e-05 6.6803923620e-02 -1.4851368824e-03
7.2917500000e+01 1.2425381950e-05 3.2484983154e-05 6.6804331586e-02 -1.4846911036e-03
7.2925000000e+01 1.2424504485e-05 3.2506352091e-05 6.6804732918e-02 -1.4842400421e-03
7.2932500000e+01 1.2423632116e-05 3.2527798987e-05 6.6805127564e-02 -1.4837837758e-03
7.2940000000e+01 1.2422764867e-05 3.2549322930e-05 6.6805515473e-02 -1.4833223831e-03
7.2947500000e+01 1.2421902764e-05 3.2570922998e-05 6.6805896594e-02 -1.4828559431e-03
7.2955000000e+01 1.2421045833e-05 3.2592598259e-05 6.6806270878e-02 -1.4823845356e-03
7.2962500000e+01 1.2420194100e-05 3.2614347775e-05 6.6806638278e-02 -1.4819082410e-03
7.2970000000e+01 1.2419347589e-05 3.2636170595e-05 6.6806998744e-02 -1.4814271401e-03
7.2977500000e+01 1.2418506325e-05 3.2658065763e-05 6.6807352232e-02 -1.4809413145e-03
7.2985000000e+01 1.2417670335e-05 3.2680032312e-05 6.6807698694e-02 -1.4804508463e-03
7.2992500000e+01 1.2416839641e-05 3.2702069267e-05 6.6808038088e-02 -1.4799558182e-03
7.3000000000e+01 1.2416014270e-05 3.2724175644e-05 6.6808370368e-02 -1.4794563134e-03
7.3007500000e+01 1.2415194246e-05 3.2746350451e-05 6.6808695492e-02 -1.4789524157e-03
7.3015000000e+01 1.2414379592e-05 3.2768592688e-05 6.6809013420e-02 -1.4784442095e-03
7.3022500000e+01 1.2413570334e-05 3.2790901345e-05 6.6809324109e-02 -1.4779317795e-03
7.3030000000e+01 1.2412766495e-05 3.2813275405e-05 6.6809627520e-02 -1.4774152112e-03
7.3037500000e+01 1.2411968099e-05 3.2835713845e-05 6.6809923614e-02 -1.4768945904e-03
7.3045000000e+01 1.2411175169e-05 3.2858215630e-05 6.6810212354e-02 -1.4763700035e-03
7.3052500000e+01 1.2410387730e-05 3.2880779720e-05 6.6810493703e-02 -1.4758415373e-03
7.3060000000e+01 1.2409605804e-05 3.2903405067e-05 6.6810767624e-02 -1.4753092792e-03
7.3067500000e+01 1.2408829414e-05 3.2926090614e-05 6.6811034083e-02 -1.4747733170e-03
7.3075000000e+01 1.2408058583e-05 3.2948835298e-05 6.6811293047e-02 -1.4742337388e-03
7.3082500000e+01 1.2407293335e-05 3.2971638048e-05 6.6811544482e-02 -1.4736906335e-03
7.3090000000e+01 1.2406533691e-05 3.2994497784e-05 6.6811788356e-02 -1.4731440901e-03
7.3097500000e+01 1.2405779674e-05 3.3017413421e-05 6.6812024639e-02 -1.4725941981e-03
7.3105000000e+01 1.2405031306e-05 3.3040383867e-05 6.6812253301e-02 -1.4720410476e-03
7.3112500000e+01 1.2404288609e-05 3.3063408022e-05 6.6812474313e-02 -1.4714847288e-03
7.3120000000e+01 1.2403551605e-05 3.3086484777e-05 6.6812687648e-02 -1.4709253326e-03
7.3127500000e+01 1.2402820315e-05 3.3109613021e-05 6.6812893278e-02 -1.4703629500e-03
7.3135000000e+01 1.2402094761e-05 3.3132791632e-05 6.6813091177e-02 -1.4697976725e-03
7.3142500000e+01 1.2401374964e-05 3.3156019483e-05 6.6813281323e-02 -1.4692295920e-03
7.3150000000e+01 1.2400660945e-05 3.3179295441e-05 6.6813463689e-02 -1.4686588007e-03
7.3157500000e+01 1.2399952724e-05 3.3202618365e-05 6.6813638255e-02 -1.4680853910e-03
7.3165000000e+01 1.2399250324e-05 3.3225987110e-05 6.6813804998e-02 -1.4675094559e-03
7.3172500000e+01 1.2398553764e-05 3.3249400521e-05 6.6813963897e-02 -1.4669310885e-03
7.3180000000e+01 1.2397863064e-05 3.3272857441e-05 6.6814114934e-02 -1.4663503822e-03
7.3187500000e+01 1.2397178245e-05 3.3296356704e-05 6.6814258090e-02 -1.4657674308e-03
7.3195000000e+01 1.2396499327e-05 3.3319897139e-05 6.6814393347e-02 -1.4651823284e-03
7.3202500000e+01 1.2395826330e-05 3.3343477570e-05 6.6814520688e-02 -1.4645951692e-03
7.3210000000e+01 1.2395159273e-05 3.3367096814e-05 6.6814640100e-02 -1.4640060478e-03
7.3217500000e+01 1.2394498175e-05 3.3390753683e-05 6.6814751566e-02 -1.4634150590e-03
7.3225000000e+01 1.2393843057e-05 3.3414446982e-05 6.6814855075e-02 -1.4628222978e-03
7.3232500000e+01 1.2393193938e-05 3.3438175512e-05 6.6814950613e-02 -1.4622278596e-03
7.3240000000e+01 1.2392550836e-05 3.3461938069e-05 6.6815038170e-02 -1.4616318396e-03
7.3247500000e+01 1.2391913771e-05 3.3485733443e-05 6.6815117735e-02 -1.4610343337e-03
7.3255000000e+01 1.2391282761e-05 3.3509560417e-05 6.6815189300e-02 -1.4604354377e-03
7.3262500000e+01 1.2390657825e-05 3.3533417773e-05 6.6815252856e-02 -1.4598352476e-03
7.3270000000e+01 1.2390038981e-05 3.3557304283e-05 6.6815308396e-02 -1.4592338596e-03
7.3277500000e+01 1.2389426248e-05 3.3581218718e-05 6.6815355915e-02 -1.4586313701e-03
7.3285000000e+01 1.2388819645e-05 3.3605159842e-05 6.6815395407e-02 -1.4580278756e-03
7.3292500000e+01 1.2388219189e-05 3.3629126416e-05 6.6815426869e-02 -1.4574234727e-03
7.3300000000e+01 1.2387624898e-05 3.3653117194e-05 6.6815450299e-02 -1.4568182581e-03
7.3307500000e+01 1.2387036789e-05 3.3677130928e-05 6.6815465693e-02 -1.4562123288e-03
7.3315000000e+01 1.2386454882e-05 3.3701166363e-05 6.6815473052e-02 -1.4556057817e-03
7.3322500000e+01 1.2385879193e-05 3.3725222241e-05 6.6815472376e-02 -1.4549987138e-03
7.3330000000e+01 1.2385309739e-05 3.3749297301e-05 6.6815463666e-02 -1.4543912223e-03
7.3337500000e+01 1.2384746539e-05 3.3773390274e-05 6.6815446926e-02 -1.4537834043e-03
7.3345000000e+01 1.2384189609e-05 3.3797499891e-05 6.6815422157e-02 -1.4531753571e-03
7.3352500000e+01 1.2383638966e-05 3.3821624876e-05 6.6815389366e-02 -1.4525671779e-03
7.3360000000e+01 1.2383094627e-05 3.3845763951e-05 6.6815348557e-02 -1.4519589641e-03
7.3367500000e+01 1.2382556609e-05 3.3869915833e-05 6.6815299737e-02 -1.4513508130e-03
7.3375000000e+01 1.2382024929e-05 3.3894079236e-05 6.6815242915e-02 -1.4507428219e-03
7.3382500000e+01 1.2381499603e-05 3.3918252869e-05 6.6815178097e-02 -1.4501350881e-03
7.3390000000e+01 1.2380980647e-05 3.3942435439e-05 6.6815105296e-02 -1.4495277090e-03
7.3397500000e+01 1.2380468078e-05 3.3966625648e-05 6.6815024520e-02 -1.4489207817e-03
7.3405000000e+01 1.2379961912e-05 3.3990822197e-05 6.6814935783e-02 -1.4483144036e-03
7.3412500000e+01 1.2379462165e-05 3.4015023780e-05 6.6814839096e-02 -1.4477086718e-03
7.3420000000e+01 1.2378968853e-05 3.4039229091e-05 6.6814734475e-02 -1.4471036834e-03
7.3427500000e+01 1.2378481990e-05 3.4063436820e-05 6.6814621933e-02 -1.4464995355e-03
7.3435000000e+01 1.2378001594e-05 3.4087645654e-05 6.6814501487e-02 -1.4458963250e-03
7.3442500000e+01 1.2377527679e-05 3.4111854275e-05 6.6814373153e-02 -1.4452941487e-03
7.3450000000e+01 1.2377060260e-05 3.4136061365e-05 6.6814236951e-02 -1.4446931035e-03
7.3457500000e+01 1.2376599353e-05 3.4160265603e-05 6.6814092898e-02 -1.4440932859e-03
7.3465000000e+01 1.2376144971e-05 3.4184465663e-05 6.6813941015e-02 -1.4434947924e-03
7.3472500000e+01 1.2375697131e-05 3.4208660218e-05 6.6813781323e-02 -1.4428977193e-03
7.3480000000e+01 1.2375255847e-05 3.4232847938e-05 6.6813613843e-02 -1.4423021628e-03
7.3487500000e+01 1.2374821132e-05 3.4257027493e-05 6.6813438600e-02 -1.4417082190e-03
7.3495000000e+01 1.2374393002e-05 3.4281197546e-05 6.6813255617e-02 -1.4411159836e-03
7.3502500000e+01 1.2373971469e-05 3.4305356763e-05 6.6813064919e-02 -1.4405255523e-03
7.3510000000e+01 1.2373556549e-05 3.4329503803e-05 6.6812866532e-02 -1.4399370205e-03
7.3517500000e+01 1.2373148254e-05 3.4353637326e-05 6.6812660483e-02 -1.4393504834e-03
7.3525000000e+01 1.2372746597e-05 3.4377755991e-05 6.6812446800e-02 -1.4387660360e-03
7.3532500000e+01 1.2372351593e-05 3.4401858451e-05 6.6812225513e-02 -1.4381837731e-03
7.3540000000e+01 1.2371963254e-05 3.4425943362e-05 6.6811996651e-02 -1.4376037891e-03
7.3547500000e+01 1.2371581592e-05 3.4450009376e-05 6.6811760245e-02 -1.4370261782e-03
7.3555000000e+01 1.2371206620e-05 3.4474055142e-05 6.6811516328e-02 -1.4364510345e-03
7.3562500000e+01 1.2370838351e-05 3.4498079311e-05 6.6811264931e-02 -1.4358784515e-03
7.3570000000e+01 1.2370476796e-05 3.4522080531e-05 6.6811006090e-02 -1.4353085227e-03
7.3577500000e+01 1.2370121968e-05 3.4546057447e-05 6.6810739838e-02 -1.4347413412e-03
7.3585000000e+01 1.2369773877e-05 3.4570008707e-05 6.6810466212e-02 -1.4341769995e-03
7.3592500000e+01 1.2369432535e-05 3.4593932955e-05 6.6810185249e-02 -1.4336155902e-03
7.3600000000e+01 1.2369097954e-05 3.4617828834e-05 6.6809896985e-02 -1.4330572054e-03
7.3607500000e+01 1.2368770143e-05 3.4641694987e-05 6.6809601460e-02 -1.4325019366e-03
7.3615000000e+01 1.2368449114e-05 3.4665530057e-05 6.6809298713e-02 -1.4319498754e-03
7.3622500000e+01 1.2368134876e-05 3.4689332686e-05 6.6808988785e-02 -1.4314011125e-03
7.3630000000e+01 1.2367827439e-05 3.4713101515e-05 6.6808671717e-02 -1.4308557386e-03
7.3637500000e+01 1.2367526813e-05 3.4736835184e-05 6.6808347551e-02 -1.4303138439e-03
7.3645000000e+01 1.2367233008e-05 3.4760532335e-05 6.6808016331e-02 -1.4297755181e-03
7.3652500000e+01 1.2366946033e-05 3.4784191609e-05 6.6807678101e-02 -1.4292408505e-03
7.3660000000e+01 1.2366665895e-05 3.4807811645e-05 6.6807332905e-02 -1.4287099301e-03
7.3667500000e+01 1.2366392605e-05 3.4831391085e-05 6.6806980789e-02 -1.4281828453e-03
7.3675000000e+01 1.2366126169e-05 3.4854928570e-05 6.6806621801e-02 -1.4276596841e-03
7.3682500000e+01 1.2365866595e-05 3.4878422740e-05 6.6806255989e-02 -1.4271405340e-03
7.3690000000e+01 1.2365613892e-05 3.4901872239e-05 6.6805883400e-02 -1.4266254821e-03
7.3697500000e+01 1.2365368067e-05 3.4925275708e-05 6.6805504083e-02 -1.4261146148e-03
7.3705000000e+01 1.2365129125e-05 3.4948631790e-05 6.6805118091e-02 -1.4256080184e-03
7.3712500000e+01 1.2364897075e-05 3.4971939130e-05 6.6804725472e-02 -1.4251057783e-03
7.3720000000e+01 1.2364671922e-05 3.4995196372e-05 6.6804326281e-02 -1.4246079795e-03
7.3727500000e+01 1.2364453672e-05 3.5018402163e-05 6.6803920568e-02 -1.4241147066e-03
7.3735000000e+01 1.2364242330e-05 3.5041555149e-05 6.6803508389e-02 -1.4236260434e-03
7.3742500000e+01 1.2364037903e-05 3.5064653980e-05 6.6803089796e-02 -1.4231420734e-03
7.3750000000e+01 1.2363840394e-05 3.5087697305e-05 6.6802664847e-02 -1.4226628794e-03
7.3757500000e+01 1.2363649810e-05 3.5110683777e-05 6.6802233597e-02 -1.4221885436e-03
7.3765000000e+01 1.2363466153e-05 3.5133612047e-05 6.6801796102e-02 -1.4217191478e-03
7.3772500000e+01 1.2363289429e-05 3.5156480773e-05 6.6801352421e-02 -1.4212547729e-03
7.3780000000e+01 1.2363119640e-05 3.5179288611e-05 6.6800902611e-02 -1.4207954995e-03
7.3787500000e+01 1.2362956790e-05 3.5202034221e-05 6.6800446733e-02 -1.4203414074e-03
7.3795000000e+01 1.2362800883e-05 3.5224716263e-05 6.6799984847e-02 -1.4198925758e-03
7.3802500000e+01 1.2362651920e-05 3.5247333403e-05 6.6799517013e-02 -1.4194490833e-03
7.3810000000e+01 1.2362509905e-05 3.5269884307e-05 6.6799043292e-02 -1.4190110078e-03
7.3817500000e+01 1.2362374840e-05 3.5292367644e-05 6.6798563748e-02 -1.4185784267e-03
7.3825000000e+01 1.2362246726e-05 3.5314782087e-05 6.6798078443e-02 -1.4181514165e-03
7.3832500000e+01 1.2362125565e-05 3.5337126309e-05 6.6797587442e-02 -1.4177300533e-03
7.3840000000e+01 1.2362011358e-05 3.5359398989e-05 6.6797090808e-02 -1.4173144121e-03
7.3847500000e+01 1.2361904106e-05 3.5381598809e-05 6.6796588607e-02 -1.4169045678e-03
7.3855000000e+01 1.2361803811e-05 3.5403724453e-05 6.6796080905e-02 -1.4165005940e-03
7.3862500000e+01 1.2361710472e-05 3.5425774608e-05 6.6795567769e-02 -1.4161025640e-03
7.3870000000e+01 1.2361624089e-05 3.5447747967e-05 6.6795049266e-02 -1.4157105502e-03
7.3877500000e+01 1.2361544662e-05 3.5469643225e-05 6.6794525465e-02 -1.4153246243e-03
7.3885000000e+01 1.2361472192e-05 3.5491459081e-05 6.6793996433e-02 -1.4149448573e-03
7.3892500000e+01 1.2361406677e-05 3.5513194238e-05 6.6793462241e-02 -1.4145713194e-03
7.3900000000e+01 1.2361348116e-05 3.5534847404e-05 6.6792922959e-02 -1.4142040801e-03
7.3907500000e+01 1.2361296509e-05 3.5556417290e-05 6.6792378657e-02 -1.4138432080e-03
7.3915000000e+01 1.2361251853e-05 3.5577902613e-05 6.6791829406e-02 -1.4134887712e-03
7.3922500000e+01 1.2361214148e-05 3.5599302092e-05 6.6791275280e-02 -1.4131408367e-03
7.3930000000e+01 1.2361183392e-05 3.5620614453e-05 6.6790716350e-02 -1.4127994710e-03
7.3937500000e+01 1.2361159582e-05 3.5641838427e-05 6.6790152690e-02 -1.4124647396e-03
7.3945000000e+01 1.2361142716e-05 3.5662972748e-05 6.6789584373e-02 -1.4121367072e-03
7.3952500000e+01 1.2361132793e-05 3.5684016156e-05 6.6789011475e-02 -1.4118154379e-03
7.3960000000e+01 1.2361129808e-05 3.5704967397e-05 6.6788434070e-02 -1.4115009948e-03
7.3967500000e+01 1.2361133760e-05 3.5725825221e-05 6.6787852234e-02 -1.4111934401e-03
7.3975000000e+01 1.2361144646e-05 3.5746588384e-05 6.6787266043e-02 -1.4108928354e-03
7.3982500000e+01 1.2361162462e-05 3.5767255649e-05 6.6786675574e-02 -1.4105992413e-03
7.3990000000e+01 1.2361187205e-05 3.5787825781e-05 6.6786080905e-02 -1.4103127176e-03
7.3997500000e+01 1.2361218872e-05 3.5808297555e-05 6.6785482112e-02 -1.4100333232e-03
7.4005000000e+01 1.2361257459e-05 3.5828669749e-05 6.6784879276e-02 -1.4097611162e-03
7.4012500000e+01 1.2361302963e-05 3.5848941149e-05 6.6784272474e-02 -1.4094961538e-03
7.4020000000e+01 1.2361355379e-05 3.5869110547e-05 6.6783661786e-02 -1.4092384924e-03
7.4027500000e+01 1.2361414704e-05 3.5889176739e-05 6.6783047293e-02 -1.4089881873e-03
7.4035000000e+01 1.2361480933e-05 3.5909138531e-05 6.6782429074e-02 -1.4087452932e-03
7.4042500000e+01 1.2361554063e-05 3.5928994733e-05 6.6781807210e-02 -1.4085098637e-03
7.4050000000e+01 1.2361634089e-05 3.5948744161e-05 6.6781181784e-02 -1.4082819515e-03
7.4057500000e+01 1.2361721006e-05 3.5968385642e-05 6.6780552877e-02 -1.4080616087e-03
7.4065000000e+01 1.2361814811e-05 3.5987918005e-05 6.6779920570e-02 -1.4078488860e-03
7.4072500000e+01 1.2361915499e-05 3.6007340088e-05 6.6779284948e-02 -1.4076438336e-03
7.4080000000e+01 1.2362023065e-05 3.6026650738e-05 6.6778646093e-02 -1.4074465005e-03
7.4087500000e+01 1.2362137504e-05 3.6045848806e-05 6.6778004090e-02 -1.4072569351e-03
7.4095000000e+01 1.2362258813e-05 3.6064933151e-05 6.6777359021e-02 -1.4070751844e-03
7.4102500000e+01 1.2362386985e-05 3.6083902643e-05 6.6776710972e-02 -1.4069012948e-03
7.4110000000e+01 1.2362522017e-05 3.6102756153e-05 6.6776060027e-02 -1.4067353118e-03
7.4117500000e+01 1.2362663903e-05 3.6121492566e-05 6.6775406272e-02 -1.4065772797e-03
7.4125000000e+01 1.2362812638e-05 3.6140110772e-05 6.6774749792e-02 -1.4064272420e-03
7.4132500000e+01 1.2362968218e-05 3.6158609667e-05 6.6774090673e-02 -1.4062852412e-03
7.4140000000e+01 1.2363130637e-05 3.6176988158e-05 6.6773429003e-02 -1.4061513190e-03
7.4147500000e+01 1.2363299891e-05 3.6195245158e-05 6.6772764866e-02 -1.4060255159e-03
7.4155000000e+01 1.2363475974e-05 3.6213379590e-05 6.6772098351e-02 -1.4059078715e-03
7.4162500000e+01 1.2363658881e-05 3.6231390382e-05 6.6771429544e-02 -1.4057984245e-03
7.4170000000e+01 1.2363848608e-05 3.6249276475e-05 6.6770758534e-02 -1.4056972125e-03
7.4177500000e+01 1.2364045149e-05 3.6267036813e-05 6.6770085408e-02 -1.4056042723e-03
7.4185000000e+01 1.2364248498e-05 3.6284670352e-05 6.6769410254e-02 -1.4055196396e-03
7.4192500000e+01 1.2364458652e-05 3.6302176056e-05 6.6768733162e-02 -1.4054433491e-03
7.4200000000e+01 1.2364675603e-05 3.6319552897e-05 6.6768054219e-02 -1.4053754345e-03
7.4207500000e+01 1.2364899349e-05 3.6336799854e-05 6.6767373515e-02 -1.4053159286e-03
7.4215000000e+01 1.2365129882e-05 3.6353915918e-05 6.6766691139e-02 -1.4052648631e-03
7.4222500000e+01 1.2365367198e-05 3.6370900087e-05 6.6766007181e-02 -1.4052222688e-03
7.4230000000e+01 1.2365611291e-05 3.6387751368e-05 6.6765321730e-02 -1.4051881753e-03
7.4237500000e+01 1.2365862157e-05 3.6404468777e-05 6.6764634876e-02 -1.4051626114e-03
7.4245000000e+01 1.2366119789e-05 3.6421051339e-05 6.6763946709e-02 -1.4051456049e-03
7.4252500000e+01 1.2366384183e-05 3.6437498087e-05 6.6763257320e-02 -1.4051371824e-03
7.4260000000e+01 1.2366655333e-05 3.6453808066e-05 6.6762566799e-02 -1.4051373696e-03
7.4267500000e+01 1.2366933233e-05 3.6469980327e-05 6.6761875238e-02 -1.4051461912e-03
7.4275000000e+01 1.2367217879e-05 3.6486013932e-05 6.6761182725e-02 -1.4051636708e-03
