# Time  F_D  F_L p_front p_back
6.2282500000e+01 9.2569759597e-05 -1.5794983484e-04 7.2696059720e-04 -2.1553868027e-04
6.2290000000e+01 9.2569674056e-05 -1.5795507984e-04 7.2695544951e-04 -2.1555863821e-04
6.2297500000e+01 9.2569596879e-05 -1.5796030924e-04 7.2695039053e-04 -2.1557868141e-04
6.2305000000e+01 9.2569528078e-05 -1.5796552272e-04 7.2694542087e-04 -2.1559880803e-04
6.2312500000e+01 9.2569467652e-05 -1.5797071999e-04 7.2694054202e-04 -2.1561901488e-04
6.2320000000e+01 9.2569415615e-05 -1.5797590073e-04 7.2693575442e-04 -2.1563930027e-04
6.2327500000e+01 9.2569371967e-05 -1.5798106463e-04 7.2693105928e-04 -2.1565966129e-04
6.2335000000e+01 9.2569336718e-05 -1.5798621141e-04 7.2692645684e-04 -2.1568009644e-04
6.2342500000e+01 9.2569309872e-05 -1.5799134075e-04 7.2692194800e-04 -2.1570060310e-04
6.2350000000e+01 9.2569291437e-05 -1.5799645236e-04 7.2691753278e-04 -2.1572117998e-04
6.2357500000e+01 9.2569281417e-05 -1.5800154594e-04 7.2691321183e-04 -2.1574182472e-04
6.2365000000e+01 9.2569279823e-05 -1.5800662120e-04 7.2690898497e-04 -2.1576253623e-04
6.2372500000e+01 9.2569286655e-05 -1.5801167784e-04 7.2690485244e-04 -2.1578331252e-04
6.2380000000e+01 9.2569301925e-05 -1.5801671558e-04 7.2690081397e-04 -2.1580415259e-04
6.2387500000e+01 9.2569325635e-05 -1.5802173412e-04 7.2689686947e-04 -2.1582505481e-04
6.2395000000e+01 9.2569357795e-05 -1.5802673318e-04 7.2689301842e-04 -2.1584601839e-04
6.2402500000e+01 9.2569398408e-05 -1.5803171248e-04 7.2688926050e-04 -2.1586704194e-04
6.2410000000e+01 9.2569447484e-05 -1.5803667174e-04 7.2688559487e-04 -2.1588812498e-04
6.2417500000e+01 9.2569505025e-05 -1.5804161065e-04 7.2688202106e-04 -2.1590926628e-04
6.2425000000e+01 9.2569571043e-05 -1.5804652898e-04 7.2687853788e-04 -2.1593046567e-04
6.2432500000e+01 9.2569645539e-05 -1.5805142642e-04 7.2687514468e-04 -2.1595172213e-04
6.2440000000e+01 9.2569728523e-05 -1.5805630272e-04 7.2687183999e-04 -2.1597303574e-04
6.2447500000e+01 9.2569819999e-05 -1.5806115759e-04 7.2686862293e-04 -2.1599440574e-04
6.2455000000e+01 9.2569919976e-05 -1.5806599079e-04 7.2686549177e-04 -2.1601583245e-04
6.2462500000e+01 9.2570028459e-05 -1.5807080203e-04 7.2686244540e-04 -2.1603731533e-04
6.2470000000e+01 9.2570145454e-05 -1.5807559106e-04 7.2685948186e-04 -2.1605885492e-04
6.2477500000e+01 9.2570270967e-05 -1.5808035761e-04 7.2685659982e-04 -2.1608045092e-04
6.2485000000e+01 9.2570405006e-05 -1.5808510144e-04 7.2685379704e-04 -2.1610210413e-04
6.2492500000e+01 9.2570547577e-05 -1.5808982229e-04 7.2685107208e-04 -2.1612381440e-04
6.2500000000e+01 9.2570698684e-05 -1.5809451991e-04 7.2684842233e-04 -2.1614558284e-04
6.2507500000e+01 9.2570858337e-05 -1.5809919405e-04 7.2684584629e-04 -2.1616740938e-04
6.2515000000e+01 9.2571026538e-05 -1.5810384446e-04 7.2684334099e-04 -2.1618929548e-04
6.2522500000e+01 9.2571203297e-05 -1.5810847092e-04 7.2684090487e-04 -2.1621124117e-04
6.2530000000e+01 9.2571388618e-05 -1.5811307317e-04 7.2683853466e-04 -2.1623324817e-04
6.2537500000e+01 9.2571582507e-05 -1.5811765098e-04 7.2683622867e-04 -2.1625531665e-04
6.2545000000e+01 9.2571784970e-05 -1.5812220412e-04 7.2683398342e-04 -2.1627744852e-04
6.2552500000e+01 9.2571996015e-05 -1.5812673237e-04 7.2683179704e-04 -2.1629964417e-04
6.2560000000e+01 9.2572215644e-05 -1.5813123550e-04 7.2682966589e-04 -2.1632190563e-04
6.2567500000e+01 9.2572443866e-05 -1.5813571328e-04 7.2682758792e-04 -2.1634423351e-04
6.2575000000e+01 9.2572680685e-05 -1.5814016550e-04 7.2682555934e-04 -2.1636662995e-04
6.2582500000e+01 9.2572926106e-05 -1.5814459195e-04 7.2682357794e-04 -2.1638909573e-04
6.2590000000e+01 9.2573180136e-05 -1.5814899241e-04 7.2682163980e-04 -2.1641163313e-04
6.2597500000e+01 9.2573442780e-05 -1.5815336669e-04 7.2681974258e-04 -2.1643424308e-04
6.2605000000e+01 9.2573714041e-05 -1.5815771456e-04 7.2681788219e-04 -2.1645692798e-04
6.2612500000e+01 9.2573993927e-05 -1.5816203585e-04 7.2681605619e-04 -2.1647968890e-04
6.2620000000e+01 9.2574282440e-05 -1.5816633033e-04 7.2681426039e-04 -2.1650252832e-04
6.2627500000e+01 9.2574579587e-05 -1.5817059785e-04 7.2681249222e-04 -2.1652544745e-04
6.2635000000e+01 9.2574885371e-05 -1.5817483818e-04 7.2681074741e-04 -2.1654844884e-04
6.2642500000e+01 9.2575199798e-05 -1.5817905118e-04 7.2680902326e-04 -2.1657153385e-04
6.2650000000e+01 9.2575522870e-05 -1.5818323663e-04 7.2680731550e-04 -2.1659470504e-04
6.2657500000e+01 9.2575854592e-05 -1.5818739439e-04 7.2680562124e-04 -2.1661796390e-04
6.2665000000e+01 9.2576194968e-05 -1.5819152425e-04 7.2680393623e-04 -2.1664131302e-04
6.2672500000e+01 9.2576544002e-05 -1.5819562609e-04 7.2680225746e-04 -2.1666475402e-04
6.2680000000e+01 9.2576901695e-05 -1.5819969969e-04 7.2680058074e-04 -2.1668828941e-04
6.2687500000e+01 9.2577268053e-05 -1.5820374495e-04 7.2679890284e-04 -2.1671192103e-04
6.2695000000e+01 9.2577643076e-05 -1.5820776167e-04 7.2679721969e-04 -2.1673565127e-04
6.2702500000e+01 9.2578026771e-05 -1.5821174974e-04 7.2679552795e-04 -2.1675948208e-04
6.2710000000e+01 9.2578419134e-05 -1.5821570897e-04 7.2679382359e-04 -2.1678341582e-04
6.2717500000e+01 9.2578820174e-05 -1.5821963927e-04 7.2679210317e-04 -2.1680745453e-04
6.2725000000e+01 9.2579229887e-05 -1.5822354045e-04 7.2679036276e-04 -2.1683160049e-04
6.2732500000e+01 9.2579648279e-05 -1.5822741243e-04 7.2678859888e-04 -2.1685585577e-04
6.2740000000e+01 9.2580075347e-05 -1.5823125504e-04 7.2678680761e-04 -2.1688022263e-04
6.2747500000e+01 9.2580511096e-05 -1.5823506819e-04 7.2678498549e-04 -2.1690470314e-04
6.2755000000e+01 9.2580955522e-05 -1.5823885174e-04 7.2678312868e-04 -2.1692929946e-04
6.2762500000e+01 9.2581408630e-05 -1.5824260558e-04 7.2678123367e-04 -2.1695401373e-04
6.2770000000e+01 9.2581870416e-05 -1.5824632961e-04 7.2677929677e-04 -2.1697884795e-04
6.2777500000e+01 9.2582340884e-05 -1.5825002372e-04 7.2677731441e-04 -2.1700380432e-04
6.2785000000e+01 9.2582820027e-05 -1.5825368780e-04 7.2677528310e-04 -2.1702888465e-04
6.2792500000e+01 9.2583307850e-05 -1.5825732179e-04 7.2677319920e-04 -2.1705409120e-04
6.2800000000e+01 9.2583804347e-05 -1.5826092555e-04 7.2677105942e-04 -2.1707942559e-04
6.2807500000e+01 9.2584309519e-05 -1.5826449904e-04 7.2676886010e-04 -2.1710489010e-04
6.2815000000e+01 9.2584823360e-05 -1.5826804215e-04 7.2676659816e-04 -2.1713048614e-04
6.2822500000e+01 9.2585345872e-05 -1.5827155482e-04 7.2676426992e-04 -2.1715621601e-04
6.2830000000e+01 9.2585877047e-05 -1.5827503696e-04 7.2676187247e-04 -2.1718208095e-04
6.2837500000e+01 9.2586416886e-05 -1.5827848853e-04 7.2675940226e-04 -2.1720808313e-04
6.2845000000e+01 9.2586965380e-05 -1.5828190944e-04 7.2675685642e-04 -2.1723422375e-04
6.2852500000e+01 9.2587522529e-05 -1.5828529965e-04 7.2675423167e-04 -2.1726050474e-04
6.2860000000e+01 9.2588088324e-05 -1.5828865911e-04 7.2675152508e-04 -2.1728692729e-04
6.2867500000e+01 9.2588662763e-05 -1.5829198775e-04 7.2674873369e-04 -2.1731349310e-04
6.2875000000e+01 9.2589245837e-05 -1.5829528555e-04 7.2674585461e-04 -2.1734020326e-04
6.2882500000e+01 9.2589837542e-05 -1.5829855245e-04 7.2674288502e-04 -2.1736705935e-04
6.2890000000e+01 9.2590437869e-05 -1.5830178843e-04 7.2673982231e-04 -2.1739406220e-04
6.2897500000e+01 9.2591046813e-05 -1.5830499345e-04 7.2673666362e-04 -2.1742121341e-04
6.2905000000e+01 9.2591664361e-05 -1.5830816749e-04 7.2673340671e-04 -2.1744851344e-04
6.2912500000e+01 9.2592290511e-05 -1.5831131053e-04 7.2673004871e-04 -2.1747596392e-04
6.2920000000e+01 9.2592925248e-05 -1.5831442254e-04 7.2672658772e-04 -2.1750356496e-04
6.2927500000e+01 9.2593568568e-05 -1.5831750351e-04 7.2672302088e-04 -2.1753131817e-04
6.2935000000e+01 9.2594220454e-05 -1.5832055344e-04 7.2671934665e-04 -2.1755922334e-04
6.2942500000e+01 9.2594880903e-05 -1.5832357232e-04 7.2671556218e-04 -2.1758728204e-04
6.2950000000e+01 9.2595549896e-05 -1.5832656012e-04 7.2671166626e-04 -2.1761549374e-04
6.2957500000e+01 9.2596227428e-05 -1.5832951690e-04 7.2670765610e-04 -2.1764385996e-04
6.2965000000e+01 9.2596913480e-05 -1.5833244261e-04 7.2670353083e-04 -2.1767237984e-04
6.2972500000e+01 9.2597608045e-05 -1.5833533729e-04 7.2669928771e-04 -2.1770105483e-04
6.2980000000e+01 9.2598311103e-05 -1.5833820094e-04 7.2669492623e-04 -2.1772988374e-04
6.2987500000e+01 9.2599022647e-05 -1.5834103359e-04 7.2669044366e-04 -2.1775886799e-04
6.2995000000e+01 9.2599742654e-05 -1.5834383523e-04 7.2668583989e-04 -2.1778800602e-04
6.3002500000e+01 9.2600471115e-05 -1.5834660593e-04 7.2668111223e-04 -2.1781729916e-04
6.3010000000e+01 9.2601208009e-05 -1.5834934567e-04 7.2667626089e-04 -2.1784674561e-04
6.3017500000e+01 9.2601953324e-05 -1.5835205451e-04 7.2667128331e-04 -2.1787634653e-04
6.3025000000e+01 9.2602707036e-05 -1.5835473246e-04 7.2666618001e-04 -2.1790609981e-04
6.3032500000e+01 9.2603469135e-05 -1.5835737959e-04 7.2666094848e-04 -2.1793600656e-04
6.3040000000e+01 9.2604239593e-05 -1.5835999590e-04 7.2665558964e-04 -2.1796606432e-04
6.3047500000e+01 9.2605018400e-05 -1.5836258146e-04 7.2665010102e-04 -2.1799627410e-04
6.3055000000e+01 9.2605805527e-05 -1.5836513628e-04 7.2664448390e-04 -2.1802663313e-04
6.3062500000e+01 9.2606600962e-05 -1.5836766046e-04 7.2663873586e-04 -2.1805714235e-04
6.3070000000e+01 9.2607404674e-05 -1.5837015399e-04 7.2663285855e-04 -2.1808779865e-04
6.3077500000e+01 9.2608216650e-05 -1.5837261697e-04 7.2662684966e-04 -2.1811860283e-04
6.3085000000e+01 9.2609036859e-05 -1.5837504943e-04 7.2662071108e-04 -2.1814955158e-04
6.3092500000e+01 9.2609865285e-05 -1.5837745143e-04 7.2661444071e-04 -2.1818064546e-04
6.3100000000e+01 9.2610701897e-05 -1.5837982304e-04 7.2660804062e-04 -2.1821188098e-04
6.3107500000e+01 9.2611546677e-05 -1.5838216431e-04 7.2660150896e-04 -2.1824325850e-04
6.3115000000e+01 9.2612399592e-05 -1.5838447531e-04 7.2659484797e-04 -2.1827477434e-04
6.3122500000e+01 9.2613260624e-05 -1.5838675611e-04 7.2658805602e-04 -2.1830642863e-04
6.3130000000e+01 9.2614129738e-05 -1.5838900677e-04 7.2658113551e-04 -2.1833821754e-04
6.3137500000e+01 9.2615006914e-05 -1.5839122736e-04 7.2657408507e-04 -2.1837014094e-04
6.3145000000e+01 9.2615892117e-05 -1.5839341797e-04 7.2656690725e-04 -2.1840219489e-04
6.3152500000e+01 9.2616785325e-05 -1.5839557865e-04 7.2655960086e-04 -2.1843437903e-04
6.3160000000e+01 9.2617686500e-05 -1.5839770951e-04 7.2655216870e-04 -2.1846668923e-04
6.3167500000e+01 9.2618595622e-05 -1.5839981059e-04 7.2654460970e-04 -2.1849912496e-04
6.3175000000e+01 9.2619512650e-05 -1.5840188202e-04 7.2653692684e-04 -2.1853168194e-04
6.3182500000e+01 9.2620437561e-05 -1.5840392384e-04 7.2652911931e-04 -2.1856435938e-04
6.3190000000e+01 9.2621370316e-05 -1.5840593617e-04 7.2652119013e-04 -2.1859715296e-04
6.3197500000e+01 9.2622310890e-05 -1.5840791907e-04 7.2651313884e-04 -2.1863006159e-04
6.3205000000e+01 9.2623259240e-05 -1.5840987267e-04 7.2650496842e-04 -2.1866308091e-04
6.3212500000e+01 9.2624215343e-05 -1.5841179702e-04 7.2649667875e-04 -2.1869620955e-04
6.3220000000e+01 9.2625179154e-05 -1.5841369226e-04 7.2648827282e-04 -2.1872944314e-04
6.3227500000e+01 9.2626150646e-05 -1.5841555844e-04 7.2647975080e-04 -2.1876278000e-04
6.3235000000e+01 9.2627129777e-05 -1.5841739571e-04 7.2647111572e-04 -2.1879621575e-04
6.3242500000e+01 9.2628116516e-05 -1.5841920414e-04 7.2646236797e-04 -2.1882974848e-04
6.3250000000e+01 9.2629110822e-05 -1.5842098386e-04 7.2645351065e-04 -2.1886337376e-04
6.3257500000e+01 9.2630112661e-05 -1.5842273496e-04 7.2644454437e-04 -2.1889708943e-04
6.3265000000e+01 9.2631121992e-05 -1.5842445757e-04 7.2643547223e-04 -2.1893089110e-04
6.3272500000e+01 9.2632138778e-05 -1.5842615177e-04 7.2642629515e-04 -2.1896477631e-04
6.3280000000e+01 9.2633162980e-05 -1.5842781774e-04 7.2641701614e-04 -2.1899874072e-04
6.3287500000e+01 9.2634194559e-05 -1.5842945553e-04 7.2640763643e-04 -2.1903278159e-04
6.3295000000e+01 9.2635233472e-05 -1.5843106532e-04 7.2639815895e-04 -2.1906689467e-04
6.3302500000e+01 9.2636279683e-05 -1.5843264720e-04 7.2638858521e-04 -2.1910107694e-04
6.3310000000e+01 9.2637333147e-05 -1.5843420132e-04 7.2637891813e-04 -2.1913532416e-04
6.3317500000e+01 9.2638393826e-05 -1.5843572779e-04 7.2636915932e-04 -2.1916963322e-04
6.3325000000e+01 9.2639461674e-05 -1.5843722677e-04 7.2635931185e-04 -2.1920399974e-04
6.3332500000e+01 9.2640536653e-05 -1.5843869838e-04 7.2634937732e-04 -2.1923842059e-04
6.3340000000e+01 9.2641618716e-05 -1.5844014277e-04 7.2633935896e-04 -2.1927289129e-04
6.3347500000e+01 9.2642707824e-05 -1.5844156007e-04 7.2632925843e-04 -2.1930740863e-04
6.3355000000e+01 9.2643803930e-05 -1.5844295046e-04 7.2631907892e-04 -2.1934196817e-04
6.3362500000e+01 9.2644906992e-05 -1.5844431405e-04 7.2630882230e-04 -2.1937656649e-04
6.3370000000e+01 9.2646016963e-05 -1.5844565103e-04 7.2629849170e-04 -2.1941119922e-04
6.3377500000e+01 9.2647133802e-05 -1.5844696151e-04 7.2628808912e-04 -2.1944586285e-04
6.3385000000e+01 9.2648257460e-05 -1.5844824570e-04 7.2627761762e-04 -2.1948055304e-04
6.3392500000e+01 9.2649387895e-05 -1.5844950372e-04 7.2626707933e-04 -2.1951526616e-04
6.3400000000e+01 9.2650525059e-05 -1.5845073577e-04 7.2625647734e-04 -2.1954999790e-04
6.3407500000e+01 9.2651668907e-05 -1.5845194198e-04 7.2624581367e-04 -2.1958474467e-04
6.3415000000e+01 9.2652819390e-05 -1.5845312255e-04 7.2623509163e-04 -2.1961950203e-04
6.3422500000e+01 9.2653976466e-05 -1.5845427765e-04 7.2622431301e-04 -2.1965426655e-04
6.3430000000e+01 9.2655140083e-05 -1.5845540745e-04 7.2621348138e-04 -2.1968903359e-04
6.3437500000e+01 9.2656310197e-05 -1.5845651211e-04 7.2620259824e-04 -2.1972379999e-04
6.3445000000e+01 9.2657486758e-05 -1.5845759185e-04 7.2619166738e-04 -2.1975856095e-04
6.3452500000e+01 9.2658669721e-05 -1.5845864682e-04 7.2618069018e-04 -2.1979331338e-04
6.3460000000e+01 9.2659859036e-05 -1.5845967722e-04 7.2616967036e-04 -2.1982805259e-04
6.3467500000e+01 9.2661054655e-05 -1.5846068323e-04 7.2615860936e-04 -2.1986277544e-04
6.3475000000e+01 9.2662256529e-05 -1.5846166506e-04 7.2614751075e-04 -2.1989747738e-04
6.3482500000e+01 9.2663464611e-05 -1.5846262288e-04 7.2613637603e-04 -2.1993215526e-04
6.3490000000e+01 9.2664678851e-05 -1.5846355690e-04 7.2612520862e-04 -2.1996680470e-04
6.3497500000e+01 9.2665899199e-05 -1.5846446730e-04 7.2611401001e-04 -2.2000142250e-04
6.3505000000e+01 9.2667125609e-05 -1.5846535430e-04 7.2610278349e-04 -2.2003600449e-04
6.3512500000e+01 9.2668358027e-05 -1.5846621806e-04 7.2609153055e-04 -2.2007054748e-04
6.3520000000e+01 9.2669596408e-05 -1.5846705884e-04 7.2608025430e-04 -2.2010504749e-04
6.3527500000e+01 9.2670840697e-05 -1.5846787678e-04 7.2606895627e-04 -2.2013950130e-04
6.3535000000e+01 9.2672090852e-05 -1.5846867214e-04 7.2605763924e-04 -2.2017390526e-04
6.3542500000e+01 9.2673346814e-05 -1.5846944506e-04 7.2604630496e-04 -2.2020825600e-04
6.3550000000e+01 9.2674608542e-05 -1.5847019582e-04 7.2603495572e-04 -2.2024255033e-04
6.3557500000e+01 9.2675875977e-05 -1.5847092456e-04 7.2602359350e-04 -2.2027678470e-04
6.3565000000e+01 9.2677149078e-05 -1.5847163154e-04 7.2601222019e-04 -2.2031095631e-04
6.3572500000e+01 9.2678427785e-05 -1.5847231691e-04 7.2600083780e-04 -2.2034506161e-04
6.3580000000e+01 9.2679712057e-05 -1.5847298095e-04 7.2598944801e-04 -2.2037909807e-04
6.3587500000e+01 9.2681001837e-05 -1.5847362379e-04 7.2597805275e-04 -2.2041306222e-04
6.3595000000e+01 9.2682297080e-05 -1.5847424571e-04 7.2596665346e-04 -2.2044695176e-04
6.3602500000e+01 9.2683597729e-05 -1.5847484685e-04 7.2595525200e-04 -2.2048076336e-04
6.3610000000e+01 9.2684903740e-05 -1.5847542749e-04 7.2594384956e-04 -2.2051449497e-04
6.3617500000e+01 9.2686215058e-05 -1.5847598777e-04 7.2593244802e-04 -2.2054814327e-04
6.3625000000e+01 9.2687531637e-05 -1.5847652797e-04 7.2592104812e-04 -2.2058170670e-04
6.3632500000e+01 9.2688853420e-05 -1.5847704821e-04 7.2590965191e-04 -2.2061518179e-04
6.3640000000e+01 9.2690180364e-05 -1.5847754878e-04 7.2589825957e-04 -2.2064856753e-04
6.3647500000e+01 9.2691512412e-05 -1.5847802982e-04 7.2588687340e-04 -2.2068186030e-04
6.3655000000e+01 9.2692849520e-05 -1.5847849160e-04 7.2587549307e-04 -2.2071505959e-04
6.3662500000e+01 9.2694191631e-05 -1.5847893426e-04 7.2586412087e-04 -2.2074816180e-04
6.3670000000e+01 9.2695538701e-05 -1.5847935807e-04 7.2585275624e-04 -2.2078116670e-04
6.3677500000e+01 9.2696890672e-05 -1.5847976316e-04 7.2584140127e-04 -2.2081407092e-04
6.3685000000e+01 9.2698247503e-05 -1.5848014982e-04 7.2583005535e-04 -2.2084687434e-04
6.3692500000e+01 9.2699609135e-05 -1.5848051815e-04 7.2581872018e-04 -2.2087957395e-04
6.3700000000e+01 9.2700975526e-05 -1.5848086845e-04 7.2580739519e-04 -2.2091216967e-04
6.3707500000e+01 9.2702346618e-05 -1.5848120083e-04 7.2579608178e-04 -2.2094465880e-04
6.3715000000e+01 9.2703722367e-05 -1.5848151557e-04 7.2578477921e-04 -2.2097704146e-04
6.3722500000e+01 9.2705102718e-05 -1.5848181279e-04 7.2577348875e-04 -2.2100931512e-04
6.3730000000e+01 9.2706487627e-05 -1.5848209276e-04 7.2576220950e-04 -2.2104148011e-04
6.3737500000e+01 9.2707877037e-05 -1.5848235561e-04 7.2575094250e-04 -2.2107353412e-04
6.3745000000e+01 9.2709270905e-05 -1.5848260158e-04 7.2573968685e-04 -2.2110547758e-04
6.3752500000e+01 9.2710669176e-05 -1.5848283082e-04 7.2572844315e-04 -2.2113730857e-04
6.3760000000e+01 9.2712071805e-05 -1.5848304357e-04 7.2571721072e-04 -2.2116902740e-04
6.3767500000e+01 9.2713478737e-05 -1.5848323997e-04 7.2570598963e-04 -2.2120063267e-04
6.3775000000e+01 9.2714889928e-05 -1.5848342025e-04 7.2569477941e-04 -2.2123212456e-04
6.3782500000e+01 9.2716305323e-05 -1.5848358456e-04 7.2568357976e-04 -2.2126350202e-04
6.3790000000e+01 9.2717724879e-05 -1.5848373313e-04 7.2567239015e-04 -2.2129476536e-04
6.3797500000e+01 9.2719148538e-05 -1.5848386610e-04 7.2566121025e-04 -2.2132591359e-04
6.3805000000e+01 9.2720576262e-05 -1.5848398369e-04 7.2565003925e-04 -2.2135694731e-04
6.3812500000e+01 9.2722007990e-05 -1.5848408606e-04 7.2563887690e-04 -2.2138786551e-04
6.3820000000e+01 9.2723443683e-05 -1.5848417340e-04 7.2562772214e-04 -2.2141866906e-04
6.3827500000e+01 9.2724883283e-05 -1.5848424589e-04 7.2561657469e-04 -2.2144935701e-04
6.3835000000e+01 9.2726326750e-05 -1.5848430372e-04 7.2560543348e-04 -2.2147993028e-04
6.3842500000e+01 9.2727774026e-05 -1.5848434705e-04 7.2559429800e-04 -2.2151038818e-04
6.3850000000e+01 9.2729225071e-05 -1.5848437609e-04 7.2558316732e-04 -2.2154073153e-04
6.3857500000e+01 9.2730679828e-05 -1.5848439098e-04 7.2557204067e-04 -2.2157095990e-04
6.3865000000e+01 9.2732138256e-05 -1.5848439193e-04 7.2556091722e-04 -2.2160107408e-04
6.3872500000e+01 9.2733600297e-05 -1.5848437909e-04 7.2554979614e-04 -2.2163107372e-04
6.3880000000e+01 9.2735065912e-05 -1.5848435267e-04 7.2553867647e-04 -2.2166095974e-04
6.3887500000e+01 9.2736535044e-05 -1.5848431280e-04 7.2552755758e-04 -2.2169073167e-04
6.3895000000e+01 9.2738007652e-05 -1.5848425972e-04 7.2551643823e-04 -2.2172039070e-04
6.3902500000e+01 9.2739483679e-05 -1.5848419353e-04 7.2550531805e-04 -2.2174993616e-04
6.3910000000e+01 9.2740963087e-05 -1.5848411448e-04 7.2549419561e-04 -2.2177936943e-04
6.3917500000e+01 9.2742445815e-05 -1.5848402268e-04 7.2548307069e-04 -2.2180868973e-04
6.3925000000e+01 9.2743931828e-05 -1.5848391836e-04 7.2547194186e-04 -2.2183789847e-04
6.3932500000e+01 9.2745421064e-05 -1.5848380165e-04 7.2546080886e-04 -2.2186699494e-04
6.3940000000e+01 9.2746913487e-05 -1.5848367277e-04 7.2544967049e-04 -2.2189598034e-04
6.3947500000e+01 9.2748409037e-05 -1.5848353185e-04 7.2543852634e-04 -2.2192485414e-04
6.3955000000e+01 9.2749907676e-05 -1.5848337911e-04 7.2542737543e-04 -2.2195361736e-04
6.3962500000e+01 9.2751409346e-05 -1.5848321468e-04 7.2541621735e-04 -2.2198226946e-04
6.3970000000e+01 9.2752914009e-05 -1.5848303879e-04 7.2540505122e-04 -2.2201081141e-04
6.3977500000e+01 9.2754421604e-05 -1.5848285156e-04 7.2539387676e-04 -2.2203924257e-04
6.3985000000e+01 9.2755932097e-05 -1.5848265322e-04 7.2538269313e-04 -2.2206756387e-04
6.3992500000e+01 9.2757445424e-05 -1.5848244390e-04 7.2537150020e-04 -2.2209577457e-04
6.4000000000e+01 9.2758961552e-05 -1.5848222382e-04 7.2536029724e-04 -2.2212387549e-04
6.4007500000e+01 9.2760480418e-05 -1.5848199312e-04 7.2534908423e-04 -2.2215186581e-04
6.4015000000e+01 9.2762001987e-05 -1.5848175202e-04 7.2533786063e-04 -2.2217974619e-04
6.4022500000e+01 9.2763526197e-05 -1.5848150066e-04 7.2532662641e-04 -2.2220751584e-04
6.4030000000e+01 9.2765053013e-05 -1.5848123926e-04 7.2531538142e-04 -2.2223517506e-04
6.4037500000e+01 9.2766582373e-05 -1.5848096795e-04 7.2530412551e-04 -2.2226272315e-04
6.4045000000e+01 9.2768114241e-05 -1.5848068696e-04 7.2529285885e-04 -2.2229016016e-04
6.4052500000e+01 9.2769648556e-05 -1.5848039644e-04 7.2528158143e-04 -2.2231748527e-04
6.4060000000e+01 9.2771185282e-05 -1.5848009659e-04 7.2527029354e-04 -2.2234469840e-04
6.4067500000e+01 9.2772724358e-05 -1.5847978757e-04 7.2525899542e-04 -2.2237179852e-04
6.4075000000e+01 9.2774265746e-05 -1.5847946959e-04 7.2524768742e-04 -2.2239878549e-04
6.4082500000e+01 9.2775809386e-05 -1.5847914282e-04 7.2523637006e-04 -2.2242565804e-04
6.4090000000e+01 9.2777355241e-05 -1.5847880744e-04 7.2522504384e-04 -2.2245241588e-04
6.4097500000e+01 9.2778903250e-05 -1.5847846363e-04 7.2521370943e-04 -2.2247905760e-04
6.4105000000e+01 9.2780453375e-05 -1.5847811159e-04 7.2520236758e-04 -2.2250558270e-04
6.4112500000e+01 9.2782005557e-05 -1.5847775150e-04 7.2519101908e-04 -2.2253198965e-04
6.4120000000e+01 9.2783559757e-05 -1.5847738353e-04 7.2517966495e-04 -2.2255827769e-04
6.4127500000e+01 9.2785115914e-05 -1.5847700789e-04 7.2516830610e-04 -2.2258444520e-04
6.4135000000e+01 9.2786673990e-05 -1.5847662474e-04 7.2515694376e-04 -2.2261049120e-04
6.4142500000e+01 9.2788233925e-05 -1.5847623428e-04 7.2514557909e-04 -2.2263641386e-04
6.4150000000e+01 9.2789795682e-05 -1.5847583668e-04 7.2513421345e-04 -2.2266221209e-04
6.4157500000e+01 9.2791359197e-05 -1.5847543214e-04 7.2512284820e-04 -2.2268788385e-04
6.4165000000e+01 9.2792924434e-05 -1.5847502084e-04 7.2511148491e-04 -2.2271342784e-04
6.4172500000e+01 9.2794491330e-05 -1.5847460295e-04 7.2510012512e-04 -2.2273884188e-04
6.4180000000e+01 9.2796059851e-05 -1.5847417868e-04 7.2508877063e-04 -2.2276412446e-04
6.4187500000e+01 9.2797629930e-05 -1.5847374819e-04 7.2507742306e-04 -2.2278927330e-04
6.4195000000e+01 9.2799201534e-05 -1.5847331168e-04 7.2506608455e-04 -2.2281428659e-04
6.4202500000e+01 9.2800774595e-05 -1.5847286932e-04 7.2505475671e-04 -2.2283916204e-04
6.4210000000e+01 9.2802349083e-05 -1.5847242129e-04 7.2504344204e-04 -2.2286389752e-04
6.4217500000e+01 9.2803924926e-05 -1.5847196778e-04 7.2503214221e-04 -2.2288849070e-04
6.4225000000e+01 9.2805502097e-05 -1.5847150897e-04 7.2502085997e-04 -2.2291293918e-04
6.4232500000e+01 9.2807080524e-05 -1.5847104503e-04 7.2500959705e-04 -2.2293724059e-04
6.4240000000e+01 9.2808660176e-05 -1.5847057614e-04 7.2499835645e-04 -2.2296139229e-04
6.4247500000e+01 9.2810240984e-05 -1.5847010248e-04 7.2498714000e-04 -2.2298539183e-04
6.4255000000e+01 9.2811822918e-05 -1.5846962423e-04 7.2497595092e-04 -2.2300923636e-04
6.4262500000e+01 9.2813405906e-05 -1.5846914156e-04 7.2496479111e-04 -2.2303292337e-04
6.4270000000e+01 9.2814989920e-05 -1.5846865465e-04 7.2495366397e-04 -2.2305644982e-04
6.4277500000e+01 9.2816574887e-05 -1.5846816364e-04 7.2494257151e-04 -2.2307981312e-04
6.4285000000e+01 9.2818160778e-05 -1.5846766876e-04 7.2493151730e-04 -2.2310301009e-04
