# Time  u_x_TE  u_y_TE
5.9010000000e+01 5.7637254207e-09 3.0751034932e-06
5.9015000000e+01 5.4722600388e-09 3.0887039115e-06
5.9020000000e+01 5.0403364942e-09 3.1019228926e-06
5.9025000000e+01 4.6474274890e-09 3.1155291043e-06
5.9030000000e+01 4.2922409865e-09 3.1303460566e-06
5.9035000000e+01 3.9046095195e-09 3.1470885864e-06
5.9040000000e+01 3.5322069912e-09 3.1663997552e-06
5.9045000000e+01 3.3681719879e-09 3.1888003888e-06
5.9050000000e+01 3.5944226426e-09 3.2145445252e-06
5.9055000000e+01 4.1877014547e-09 3.2433167664e-06
5.9060000000e+01 4.9078377845e-09 3.2741760810e-06
5.9065000000e+01 5.4895849345e-09 3.3058477354e-06
5.9070000000e+01 5.8266915577e-09 3.3372208202e-06
5.9075000000e+01 5.9655240623e-09 3.3676191093e-06
5.9080000000e+01 5.9769864684e-09 3.3968445745e-06
5.9085000000e+01 5.8468277986e-09 3.4249793831e-06
5.9090000000e+01 5.5047751012e-09 3.4522954266e-06
5.9095000000e+01 4.9605030150e-09 3.4793217823e-06
5.9100000000e+01 4.3821487309e-09 3.5069529663e-06
5.9105000000e+01 4.0052560744e-09 3.5362124061e-06
5.9110000000e+01 3.9784620039e-09 3.5678452285e-06
5.9115000000e+01 4.2805436882e-09 3.6019463642e-06
5.9120000000e+01 4.7682460633e-09 3.6379512699e-06
5.9125000000e+01 5.2942512738e-09 3.6749135586e-06
5.9130000000e+01 5.7932307115e-09 3.7119006717e-06
5.9135000000e+01 6.2518114268e-09 3.7480973893e-06
5.9140000000e+01 6.6220299883e-09 3.7827547972e-06
5.9145000000e+01 6.7925861608e-09 3.8151892693e-06
5.9150000000e+01 6.6599966529e-09 3.8450436792e-06
5.9155000000e+01 6.2199918724e-09 3.8725249693e-06
5.9160000000e+01 5.6160619828e-09 3.8984692400e-06
5.9165000000e+01 5.0771434169e-09 3.9240087727e-06
5.9170000000e+01 4.7749456092e-09 3.9500894144e-06
5.9175000000e+01 4.7369686177e-09 3.9771563629e-06
5.9180000000e+01 4.8946391946e-09 4.0052488207e-06
5.9185000000e+01 5.1795481901e-09 4.0341346687e-06
5.9190000000e+01 5.5891131383e-09 4.0633906807e-06
5.9195000000e+01 6.1411408371e-09 4.0922980652e-06
5.9200000000e+01 6.7627640101e-09 4.1198128090e-06
5.9205000000e+01 7.2546281568e-09 4.1447658017e-06
5.9210000000e+01 7.4078857986e-09 4.1663298329e-06
5.9215000000e+01 7.1690652663e-09 4.1843341604e-06
5.9220000000e+01 6.6854811597e-09 4.1992487159e-06
5.9225000000e+01 6.1789681017e-09 4.2118465547e-06
5.9230000000e+01 5.7822638000e-09 4.2229385411e-06
5.9235000000e+01 5.4778976217e-09 4.2332207992e-06
5.9240000000e+01 5.2195549808e-09 4.2433318188e-06
5.9245000000e+01 5.0817667320e-09 4.2538113685e-06
5.9250000000e+01 5.2298643858e-09 4.2648680334e-06
5.9255000000e+01 5.7371038602e-09 4.2761099914e-06
5.9260000000e+01 6.4567639858e-09 4.2865996322e-06
5.9265000000e+01 7.0862138687e-09 4.2951494126e-06
5.9270000000e+01 7.3955279425e-09 4.3007721633e-06
5.9275000000e+01 7.3896701761e-09 4.3029313278e-06
5.9280000000e+01 7.2312740538e-09 4.3015348991e-06
5.9285000000e+01 7.0204636821e-09 4.2967560278e-06
5.9290000000e+01 6.6971267491e-09 4.2890068262e-06
5.9295000000e+01 6.1722459558e-09 4.2789957766e-06
5.9300000000e+01 5.5253311020e-09 4.2677302401e-06
5.9305000000e+01 5.0256697421e-09 4.2562630025e-06
5.9310000000e+01 4.9354114204e-09 4.2453499663e-06
5.9315000000e+01 5.2702173692e-09 4.2351178732e-06
5.9320000000e+01 5.7931291560e-09 4.2250899375e-06
5.9325000000e+01 6.2515664591e-09 4.2144651128e-06
5.9330000000e+01 6.5828313723e-09 4.2024278071e-06
5.9335000000e+01 6.8756789488e-09 4.1882494760e-06
5.9340000000e+01 7.1685218374e-09 4.1713298632e-06
5.9345000000e+01 7.3163437464e-09 4.1512191903e-06
5.9350000000e+01 7.1048198121e-09 4.1278050588e-06
5.9355000000e+01 6.4982906737e-09 4.1015083084e-06
5.9360000000e+01 5.7342661129e-09 4.0733132610e-06
5.9365000000e+01 5.1386775056e-09 4.0444349764e-06
5.9370000000e+01 4.8692300198e-09 4.0159228465e-06
5.9375000000e+01 4.8457161785e-09 3.9883786832e-06
5.9380000000e+01 4.9154104830e-09 3.9619533955e-06
5.9385000000e+01 5.0519373076e-09 3.9364748904e-06
5.9390000000e+01 5.3643298836e-09 3.9115773093e-06
5.9395000000e+01 5.9025183558e-09 3.8866457913e-06
5.9400000000e+01 6.5019263614e-09 3.8608125238e-06
5.9405000000e+01 6.8687788164e-09 3.8331412297e-06
5.9410000000e+01 6.8200172686e-09 3.8030206508e-06
5.9415000000e+01 6.4165178015e-09 3.7704287922e-06
5.9420000000e+01 5.8832058057e-09 3.7359844519e-06
5.9425000000e+01 5.3964749215e-09 3.7006572120e-06
5.9430000000e+01 4.9683241822e-09 3.6654235128e-06
5.9435000000e+01 4.5461663625e-09 3.6310987858e-06
5.9440000000e+01 4.1783072268e-09 3.5983817667e-06
5.9445000000e+01 4.0301501119e-09 3.5678120192e-06
5.9450000000e+01 4.2402026697e-09 3.5396279720e-06
5.9455000000e+01 4.7651980975e-09 3.5135385133e-06
5.9460000000e+01 5.3822927320e-09 3.4887099700e-06
5.9465000000e+01 5.8462826884e-09 3.4640339362e-06
5.9470000000e+01 6.0528345912e-09 3.4386095057e-06
5.9475000000e+01 6.0476983976e-09 3.4120246321e-06
5.9480000000e+01 5.9013789724e-09 3.3843394735e-06
5.9485000000e+01 5.6157526825e-09 3.3558903603e-06
5.9490000000e+01 5.1580464693e-09 3.3272128060e-06
5.9495000000e+01 4.5548989232e-09 3.2990451176e-06
5.9500000000e+01 3.9556257398e-09 3.2723937902e-06
5.9505000000e+01 3.5713227852e-09 3.2483391306e-06
5.9510000000e+01 3.5315216434e-09 3.2276331114e-06
5.9515000000e+01 3.8071982856e-09 3.2103691361e-06
5.9520000000e+01 4.2565012683e-09 3.1960223978e-06
5.9525000000e+01 4.7284606370e-09 3.1837371588e-06
5.9530000000e+01 5.1418487313e-09 3.1726874989e-06
5.9535000000e+01 5.4746903795e-09 3.1622040810e-06
5.9540000000e+01 5.6965388206e-09 3.1517497038e-06
5.9545000000e+01 5.7239106289e-09 3.1408928998e-06
5.9550000000e+01 5.4721935439e-09 3.1295278400e-06
5.9555000000e+01 4.9516131069e-09 3.1180969195e-06
5.9560000000e+01 4.3052975884e-09 3.1075836685e-06
5.9565000000e+01 3.7498938709e-09 3.0991727939e-06
5.9570000000e+01 3.4548364556e-09 3.0938282123e-06
5.9575000000e+01 3.4446932561e-09 3.0919934971e-06
5.9580000000e+01 3.6320498366e-09 3.0936622907e-06
5.9585000000e+01 3.9335745368e-09 3.0985617305e-06
5.9590000000e+01 4.3350066973e-09 3.1062354364e-06
5.9595000000e+01 4.8427044615e-09 3.1159575629e-06
5.9600000000e+01 5.3872070422e-09 3.1267581647e-06
5.9605000000e+01 5.7863110322e-09 3.1376254962e-06
5.9610000000e+01 5.8494034180e-09 3.1479034115e-06
5.9615000000e+01 5.5385476782e-09 3.1575704615e-06
5.9620000000e+01 5.0140073974e-09 3.1672100383e-06
5.9625000000e+01 4.5025751670e-09 3.1776651858e-06
5.9630000000e+01 4.1298011276e-09 3.1897553520e-06
5.9635000000e+01 3.8781384872e-09 3.2041522674e-06
5.9640000000e+01 3.7018497088e-09 3.2214052213e-06
5.9645000000e+01 3.6570623003e-09 3.2418829190e-06
5.9650000000e+01 3.8875210297e-09 3.2656183005e-06
5.9655000000e+01 4.4484818740e-09 3.2920899660e-06
5.9660000000e+01 5.1791870898e-09 3.3202717491e-06
5.9665000000e+01 5.7878412267e-09 3.3489597370e-06
5.9670000000e+01 6.0702362639e-09 3.3771955887e-06
5.9675000000e+01 6.0421942884e-09 3.4044688619e-06
5.9680000000e+01 5.8672894103e-09 3.4307221009e-06
5.9685000000e+01 5.6513735865e-09 3.4561806090e-06
5.9690000000e+01 5.3475544198e-09 3.4812725934e-06
5.9695000000e+01 4.8843306237e-09 3.5066561084e-06
5.9700000000e+01 4.3492764634e-09 3.5332092822e-06
5.9705000000e+01 3.9959008822e-09 3.5617863564e-06
5.9710000000e+01 4.0477134776e-09 3.5928887726e-06
5.9715000000e+01 4.4953862644e-09 3.6264083160e-06
5.9720000000e+01 5.1063966357e-09 3.6616713938e-06
5.9725000000e+01 5.6358032271e-09 3.6976929391e-06
5.9730000000e+01 6.0220892005e-09 3.7335128748e-06
5.9735000000e+01 6.3490186911e-09 3.7683233562e-06
5.9740000000e+01 6.6442437640e-09 3.8014744405e-06
5.9745000000e+01 6.7776337367e-09 3.8325124237e-06
5.9750000000e+01 6.5764786920e-09 3.8613377925e-06
5.9755000000e+01 6.0321145782e-09 3.8883297894e-06
5.9760000000e+01 5.3769068040e-09 3.9143535207e-06
5.9765000000e+01 4.9142013181e-09 3.9404546306e-06
5.9770000000e+01 4.7806538391e-09 3.9674599796e-06
5.9775000000e+01 4.8916318122e-09 3.9957132426e-06
5.9780000000e+01 5.1028342719e-09 4.0251036864e-06
5.9785000000e+01 5.3831445341e-09 4.0552040112e-06
5.9790000000e+01 5.8107813443e-09 4.0853996028e-06
5.9795000000e+01 6.4083533444e-09 4.1148875241e-06
5.9800000000e+01 7.0192945177e-09 4.1426984086e-06
5.9805000000e+01 7.3806167782e-09 4.1678501806e-06
5.9810000000e+01 7.3393947307e-09 4.1897142879e-06
5.9815000000e+01 6.9727659293e-09 4.2082686281e-06
5.9820000000e+01 6.4942553217e-09 4.2240812349e-06
5.9825000000e+01 6.0687306321e-09 4.2380236815e-06
5.9830000000e+01 5.7236673414e-09 4.2509532340e-06
5.9835000000e+01 5.4223251565e-09 4.2635164046e-06
5.9840000000e+01 5.2046074781e-09 4.2761838506e-06
5.9845000000e+01 5.2077792948e-09 4.2892495164e-06
5.9850000000e+01 5.5352240285e-09 4.3026988206e-06
5.9855000000e+01 6.1261152045e-09 4.3160198929e-06
5.9860000000e+01 6.7698231579e-09 4.3282379768e-06
5.9865000000e+01 7.2440702672e-09 4.3381908200e-06
5.9870000000e+01 7.4502115489e-09 4.3449625284e-06
5.9875000000e+01 7.4272006782e-09 4.3481535942e-06
5.9880000000e+01 7.2518743372e-09 4.3478599598e-06
5.9885000000e+01 6.9468672243e-09 4.3444504572e-06
5.9890000000e+01 6.5014966594e-09 4.3384671815e-06
5.9895000000e+01 5.9573896100e-09 4.3306343272e-06
5.9900000000e+01 5.4511172031e-09 4.3218693348e-06
5.9905000000e+01 5.1611764769e-09 4.3130851610e-06
5.9910000000e+01 5.2008120754e-09 4.3048581931e-06
5.9915000000e+01 5.5376796397e-09 4.2971264512e-06
5.9920000000e+01 6.0247417086e-09 4.2892420067e-06
5.9925000000e+01 6.5071213785e-09 4.2802971824e-06
5.9930000000e+01 6.8957301704e-09 4.2694601489e-06
5.9935000000e+01 7.1645306373e-09 4.2560948039e-06
5.9940000000e+01 7.2964173552e-09 4.2397552351e-06
5.9945000000e+01 7.2354133333e-09 4.2201644785e-06
5.9950000000e+01 6.9181079745e-09 4.1973770926e-06
5.9955000000e+01 6.3606974962e-09 4.1719573406e-06
5.9960000000e+01 5.7065199826e-09 4.1449555183e-06
5.9965000000e+01 5.1667793223e-09 4.1175572548e-06
5.9970000000e+01 4.8978674524e-09 4.0906759476e-06
5.9975000000e+01 4.9172980026e-09 4.0647168144e-06
5.9980000000e+01 5.1281668461e-09 4.0396361043e-06
5.9985000000e+01 5.4280819242e-09 4.0151147518e-06
5.9990000000e+01 5.7919306112e-09 3.9906870083e-06
5.9995000000e+01 6.2245315354e-09 3.9656856175e-06
6.0000000000e+01 6.6564019218e-09 3.9392641800e-06
6.0005000000e+01 6.9199858573e-09 3.9106214015e-06
6.0010000000e+01 6.8484655903e-09 3.8793516374e-06
6.0015000000e+01 6.4204380788e-09 3.8456586780e-06
6.0020000000e+01 5.8042049794e-09 3.8103116569e-06
6.0025000000e+01 5.2289190989e-09 3.7743160696e-06
6.0030000000e+01 4.8157572914e-09 3.7386128662e-06
6.0035000000e+01 4.5413126538e-09 3.7039506911e-06
6.0040000000e+01 4.3569187667e-09 3.6709150605e-06
6.0045000000e+01 4.3097367767e-09 3.6398775333e-06
6.0050000000e+01 4.5175678069e-09 3.6108571091e-06
6.0055000000e+01 5.0148061666e-09 3.5833822962e-06
6.0060000000e+01 5.6386671963e-09 3.5565581605e-06
6.0065000000e+01 6.1076548770e-09 3.5293644864e-06
6.0070000000e+01 6.2390387290e-09 3.5010711980e-06
6.0075000000e+01 6.0676166391e-09 3.4714280921e-06
6.0080000000e+01 5.7563101847e-09 3.4406283439e-06
6.0085000000e+01 5.4111817411e-09 3.4091500882e-06
6.0090000000e+01 5.0022266727e-09 3.3776623880e-06
6.0095000000e+01 4.4745671595e-09 3.3469950239e-06
6.0100000000e+01 3.9176889384e-09 3.3181155767e-06
6.0105000000e+01 3.5671538085e-09 3.2919186554e-06
6.0110000000e+01 3.6134525410e-09 3.2689149369e-06
6.0115000000e+01 4.0229642528e-09 3.2490153595e-06
6.0120000000e+01 4.5647911343e-09 3.2316078066e-06
6.0125000000e+01 5.0098790561e-09 3.2158155014e-06
6.0130000000e+01 5.2982640421e-09 3.2008111304e-06
6.0135000000e+01 5.5033352439e-09 3.1859679655e-06
6.0140000000e+01 5.6535163801e-09 3.1708751290e-06
6.0145000000e+01 5.6351661283e-09 3.1553340050e-06
6.0150000000e+01 5.3076746022e-09 3.1394898472e-06
6.0155000000e+01 4.6921913291e-09 3.1239365724e-06
6.0160000000e+01 4.0147044725e-09 3.1096632664e-06
6.0165000000e+01 3.5500614041e-09 3.0977683778e-06
6.0170000000e+01 3.4178515956e-09 3.0890969887e-06
6.0175000000e+01 3.5320657563e-09 3.0839802112e-06
6.0180000000e+01 3.7514498932e-09 3.0822747181e-06
6.0185000000e+01 4.0388688293e-09 3.0835369816e-06
6.0190000000e+01 4.4486710426e-09 3.0871559929e-06
6.0195000000e+01 4.9810336903e-09 3.0923730014e-06
6.0200000000e+01 5.4859873011e-09 3.0983292101e-06
6.0205000000e+01 5.7357238352e-09 3.1042160644e-06
6.0210000000e+01 5.6077624962e-09 3.1095848686e-06
6.0215000000e+01 5.1859297092e-09 3.1145705322e-06
6.0220000000e+01 4.6781494192e-09 3.1198617637e-06
6.0225000000e+01 4.2427404082e-09 3.1263862812e-06
6.0230000000e+01 3.9119539507e-09 3.1349962499e-06
6.0235000000e+01 3.6645690784e-09 3.1463019778e-06
6.0240000000e+01 3.5336860300e-09 3.1606775783e-06
6.0245000000e+01 3.6229396518e-09 3.1782734055e-06
6.0250000000e+01 4.0064172610e-09 3.1989379612e-06
6.0255000000e+01 4.6131783413e-09 3.2220553252e-06
6.0260000000e+01 5.2422493798e-09 3.2465977893e-06
6.0265000000e+01 5.6915183578e-09 3.2714230293e-06
6.0270000000e+01 5.8722275736e-09 3.2956729758e-06
6.0275000000e+01 5.8202459017e-09 3.3190044072e-06
6.0280000000e+01 5.6159382740e-09 3.3415597521e-06
6.0285000000e+01 5.3035645844e-09 3.3637484507e-06
6.0290000000e+01 4.8940258914e-09 3.3861095443e-06
6.0295000000e+01 4.4331877840e-09 3.4093042327e-06
6.0300000000e+01 4.0449562273e-09 3.4341201561e-06
6.0305000000e+01 3.8836087752e-09 3.4612680716e-06
6.0310000000e+01 4.0396241587e-09 3.4910777705e-06
6.0315000000e+01 4.4765237057e-09 3.5232705909e-06
6.0320000000e+01 5.0483538012e-09 3.5570234562e-06
6.0325000000e+01 5.5914727633e-09 3.5912842446e-06
6.0330000000e+01 6.0122785218e-09 3.6251230423e-06
6.0335000000e+01 6.2890456015e-09 3.6578448262e-06
6.0340000000e+01 6.4157820844e-09 3.6889674382e-06
6.0345000000e+01 6.3590591094e-09 3.7182173401e-06
6.0350000000e+01 6.0766461357e-09 3.7456531177e-06
6.0355000000e+01 5.5910692187e-09 3.7717846570e-06
6.0360000000e+01 5.0414377007e-09 3.7975279138e-06
6.0365000000e+01 4.6321460457e-09 3.8238738303e-06
6.0370000000e+01 4.5090927882e-09 3.8514952444e-06
6.0375000000e+01 4.6753869306e-09 3.8805403659e-06
6.0380000000e+01 5.0232103119e-09 3.9107183622e-06
6.0385000000e+01 5.4407687837e-09 3.9414726958e-06
6.0390000000e+01 5.8900193693e-09 3.9721103819e-06
6.0395000000e+01 6.3723408197e-09 4.0018029458e-06
6.0400000000e+01 6.8262270533e-09 4.0296224110e-06
6.0405000000e+01 7.0952361811e-09 4.0547341033e-06
6.0410000000e+01 7.0330223540e-09 4.0767249557e-06
6.0415000000e+01 6.6400460140e-09 4.0957784237e-06
6.0420000000e+01 6.0892325220e-09 4.1125815783e-06
6.0425000000e+01 5.6054722105e-09 4.1280204447e-06
6.0430000000e+01 5.3055554752e-09 4.1428886656e-06
6.0435000000e+01 5.1601900867e-09 4.1577414066e-06
6.0440000000e+01 5.1144945860e-09 4.1729250308e-06
6.0445000000e+01 5.2049167447e-09 4.1885537260e-06
6.0450000000e+01 5.5289479400e-09 4.2043977234e-06
6.0455000000e+01 6.0988581921e-09 4.2197855121e-06
6.0460000000e+01 6.7481868017e-09 4.2337052422e-06
6.0465000000e+01 7.2144237476e-09 4.2450954763e-06
6.0470000000e+01 7.3348022377e-09 4.2532092809e-06
6.0475000000e+01 7.1569326702e-09 4.2578036513e-06
6.0480000000e+01 6.8487334610e-09 4.2590931545e-06
6.0485000000e+01 6.5150088100e-09 4.2575610540e-06
6.0490000000e+01 6.1352392365e-09 4.2538567572e-06
6.0495000000e+01 5.6734633178e-09 4.2487519378e-06
6.0500000000e+01 5.2185554789e-09 4.2430786072e-06
6.0505000000e+01 4.9817821851e-09 4.2375473336e-06
6.0510000000e+01 5.1235585391e-09 4.2324859378e-06
6.0515000000e+01 5.5903738129e-09 4.2276487830e-06
6.0520000000e+01 6.1520036351e-09 4.2223101131e-06
6.0525000000e+01 6.5940437925e-09 4.2155436770e-06
6.0530000000e+01 6.8621484417e-09 4.2065218895e-06
6.0535000000e+01 7.0210232488e-09 4.1946621616e-06
6.0540000000e+01 7.0971107989e-09 4.1796495118e-06
6.0545000000e+01 6.9986995512e-09 4.1614216474e-06
6.0550000000e+01 6.6160752533e-09 4.1402453664e-06
6.0555000000e+01 5.9889397515e-09 4.1167956251e-06
6.0560000000e+01 5.3393695395e-09 4.0920923978e-06
6.0565000000e+01 4.9155778032e-09 4.0672009974e-06
6.0570000000e+01 4.8144477189e-09 4.0428974297e-06
6.0575000000e+01 4.9514533430e-09 4.0194526939e-06
6.0580000000e+01 5.1896674990e-09 3.9966661069e-06
6.0585000000e+01 5.4807861411e-09 3.9740546974e-06
6.0590000000e+01 5.8592334092e-09 3.9510193351e-06
6.0595000000e+01 6.3105155895e-09 3.9268742487e-06
6.0600000000e+01 6.6920214251e-09 3.9008948463e-06
6.0605000000e+01 6.8085309818e-09 3.8724764303e-06
6.0610000000e+01 6.5681773597e-09 3.8413992956e-06
6.0615000000e+01 6.0611780892e-09 3.8080047790e-06
6.0620000000e+01 5.4857008271e-09 3.7731470782e-06
6.0625000000e+01 4.9963997677e-09 3.7378823136e-06
6.0630000000e+01 4.6318505426e-09 3.7031435761e-06
6.0635000000e+01 4.3759392837e-09 3.6695844959e-06
6.0640000000e+01 4.2548728793e-09 3.6376015402e-06
6.0645000000e+01 4.3452927205e-09 3.6073467531e-06
6.0650000000e+01 4.6897043520e-09 3.5786709992e-06
6.0655000000e+01 5.2116609877e-09 3.5510256525e-06
6.0660000000e+01 5.7249977807e-09 3.5235211297e-06
6.0665000000e+01 6.0427446998e-09 3.4952121833e-06
6.0670000000e+01 6.0867449123e-09 3.4654886857e-06
6.0675000000e+01 5.8958801690e-09 3.4342669125e-06
6.0680000000e+01 5.5545409835e-09 3.4019298723e-06
6.0685000000e+01 5.1243283266e-09 3.3691174055e-06
6.0690000000e+01 4.6359659172e-09 3.3365728551e-06
6.0695000000e+01 4.1380030147e-09 3.3051042926e-06
6.0700000000e+01 3.7375721067e-09 3.2755771008e-06
6.0705000000e+01 3.5672539009e-09 3.2487331262e-06
6.0710000000e+01 3.7006293325e-09 3.2249097666e-06
6.0715000000e+01 4.0923061082e-09 3.2038560419e-06
6.0720000000e+01 4.5965605978e-09 3.1848356481e-06
6.0725000000e+01 5.0495023025e-09 3.1669341972e-06
6.0730000000e+01 5.3522787198e-09 3.1493844902e-06
6.0735000000e+01 5.4891124975e-09 3.1316980230e-06
6.0740000000e+01 5.4714370896e-09 3.1136342384e-06
6.0745000000e+01 5.2830560531e-09 3.0951708627e-06
6.0750000000e+01 4.8987918792e-09 3.0766113687e-06
6.0755000000e+01 4.3508453188e-09 3.0586619189e-06
6.0760000000e+01 3.7731465514e-09 3.0423437851e-06
6.0765000000e+01 3.3597704294e-09 3.0286878592e-06
6.0770000000e+01 3.2457760460e-09 3.0183748899e-06
6.0775000000e+01 3.4212665765e-09 3.0115478212e-06
6.0780000000e+01 3.7658210270e-09 3.0079092473e-06
6.0785000000e+01 4.1602939654e-09 3.0069146742e-06
6.0790000000e+01 4.5614686903e-09 3.0079055711e-06
6.0795000000e+01 4.9663073697e-09 3.0101299063e-06
6.0800000000e+01 5.3194445303e-09 3.0128056406e-06
6.0805000000e+01 5.4822059725e-09 3.0152946847e-06
6.0810000000e+01 5.3271953796e-09 3.0173732363e-06
6.0815000000e+01 4.8722294351e-09 3.0193819538e-06
6.0820000000e+01 4.2989791456e-09 3.0221137416e-06
6.0825000000e+01 3.8245790671e-09 3.0264958492e-06
6.0830000000e+01 3.5556713184e-09 3.0333173500e-06
6.0835000000e+01 3.4605591043e-09 3.0430943515e-06
6.0840000000e+01 3.4782887450e-09 3.0560779420e-06
6.0845000000e+01 3.6321075193e-09 3.0722579675e-06
6.0850000000e+01 4.0014832752e-09 3.0912962694e-06
6.0855000000e+01 4.5810121499e-09 3.1124557266e-06
6.0860000000e+01 5.2017168248e-09 3.1347181670e-06
6.0865000000e+01 5.6198780369e-09 3.1570751530e-06
6.0870000000e+01 5.6973412817e-09 3.1788556470e-06
6.0875000000e+01 5.4930273669e-09 3.1998843057e-06
6.0880000000e+01 5.1749920411e-09 3.2204315776e-06
6.0885000000e+01 4.8510334966e-09 3.2410192390e-06
6.0890000000e+01 4.5090129221e-09 3.2622817077e-06
6.0895000000e+01 4.1239185269e-09 3.2849120934e-06
6.0900000000e+01 3.7858148332e-09 3.3096010468e-06
6.0905000000e+01 3.6816373731e-09 3.3368563509e-06
6.0910000000e+01 3.9383057465e-09 3.3667847457e-06
6.0915000000e+01 4.4877281046e-09 3.3989544164e-06
6.0920000000e+01 5.1039333141e-09 3.4324875981e-06
6.0925000000e+01 5.5839558683e-09 3.4663451788e-06
6.0930000000e+01 5.8802062234e-09 3.4996331707e-06
6.0935000000e+01 6.0528189410e-09 3.5317354513e-06
6.0940000000e+01 6.1270985813e-09 3.5623248325e-06
6.0945000000e+01 6.0311207591e-09 3.5913441362e-06
6.0950000000e+01 5.6857609545e-09 3.6190443922e-06
6.0955000000e+01 5.1462597280e-09 3.6460244822e-06
6.0960000000e+01 4.6234807787e-09 3.6731556048e-06
6.0965000000e+01 4.3420984821e-09 3.7013012342e-06
6.0970000000e+01 4.3793622147e-09 3.7309917268e-06
6.0975000000e+01 4.6460076105e-09 3.7622406231e-06
6.0980000000e+01 5.0105026770e-09 3.7946096164e-06
6.0985000000e+01 5.4162985239e-09 3.8273950396e-06
6.0990000000e+01 5.8758007155e-09 3.8598068324e-06
6.0995000000e+01 6.3650291340e-09 3.8910331105e-06
6.1000000000e+01 6.7540637775e-09 3.9202792937e-06
6.1005000000e+01 6.8754735995e-09 3.9469100351e-06
6.1010000000e+01 6.6645677085e-09 3.9706930434e-06
6.1015000000e+01 6.2188425901e-09 3.9919320936e-06
6.1020000000e+01 5.7258536271e-09 4.0113851474e-06
6.1025000000e+01 5.3339251007e-09 4.0299651527e-06
6.1030000000e+01 5.0870851662e-09 4.0484242577e-06
6.1035000000e+01 4.9721756159e-09 4.0671973908e-06
6.1040000000e+01 5.0026365480e-09 4.0864350052e-06
6.1045000000e+01 5.2303950969e-09 4.1060409285e-06
6.1050000000e+01 5.6739372963e-09 4.1256317991e-06
6.1055000000e+01 6.2489935579e-09 4.1444737728e-06
6.1060000000e+01 6.7841944905e-09 4.1615744059e-06
6.1065000000e+01 7.1115226817e-09 4.1759525972e-06
6.1070000000e+01 7.1593490301e-09 4.1869893178e-06
6.1075000000e+01 6.9707109804e-09 4.1946081593e-06
6.1080000000e+01 6.6384962600e-09 4.1991885855e-06
6.1085000000e+01 6.2364468641e-09 4.2013400087e-06
6.1090000000e+01 5.8090972006e-09 4.2017514313e-06
6.1095000000e+01 5.4069514461e-09 4.2011362569e-06
6.1100000000e+01 5.1196506395e-09 4.2002006627e-06
6.1105000000e+01 5.0568403617e-09 4.1994886495e-06
6.1110000000e+01 5.2770335570e-09 4.1991422829e-06
6.1115000000e+01 5.7276451183e-09 4.1987505673e-06
6.1120000000e+01 6.2603159484e-09 4.1974760290e-06
6.1125000000e+01 6.7118949115e-09 4.1943699330e-06
6.1130000000e+01 6.9856606215e-09 4.1886750196e-06
6.1135000000e+01 7.0708343240e-09 4.1799456505e-06
6.1140000000e+01 6.9936925396e-09 4.1680254438e-06
6.1145000000e+01 6.7578926845e-09 4.1530031887e-06
6.1150000000e+01 6.3503272886e-09 4.1352737968e-06
6.1155000000e+01 5.8088492830e-09 4.1155935658e-06
6.1160000000e+01 5.2659469804e-09 4.0949735377e-06
6.1165000000e+01 4.9023027249e-09 4.0743722649e-06
6.1170000000e+01 4.8378457180e-09 4.0543809033e-06
6.1175000000e+01 5.0515038045e-09 4.0350701990e-06
6.1180000000e+01 5.4118620098e-09 4.0160843104e-06
6.1185000000e+01 5.7927326774e-09 3.9968503841e-06
6.1190000000e+01 6.1483971029e-09 3.9767284647e-06
6.1195000000e+01 6.4753684577e-09 3.9550451594e-06
6.1200000000e+01 6.7231865997e-09 3.9311619082e-06
6.1205000000e+01 6.7696675366e-09 3.9046414559e-06
6.1210000000e+01 6.5101643454e-09 3.8754713034e-06
6.1215000000e+01 5.9775696022e-09 3.8441670287e-06
6.1220000000e+01 5.3569340000e-09 3.8116520236e-06
6.1225000000e+01 4.8596898454e-09 3.7789475702e-06
6.1230000000e+01 4.5805286673e-09 3.7468942977e-06
6.1235000000e+01 4.4807101864e-09 3.7160334514e-06
6.1240000000e+01 4.4971780539e-09 3.6866234727e-06
6.1245000000e+01 4.6408499357e-09 3.6586470103e-06
6.1250000000e+01 4.9710147176e-09 3.6317835132e-06
6.1255000000e+01 5.4695445012e-09 3.6053838910e-06
6.1260000000e+01 5.9689448046e-09 3.5785847846e-06
6.1265000000e+01 6.2437938532e-09 3.5505890025e-06
6.1270000000e+01 6.1807078712e-09 3.5209707522e-06
6.1275000000e+01 5.8514281201e-09 3.4898020787e-06
6.1280000000e+01 5.4228375520e-09 3.4575829876e-06
6.1285000000e+01 5.0029507572e-09 3.4250470369e-06
6.1290000000e+01 4.5897602912e-09 3.3930046425e-06
6.1295000000e+01 4.1673577308e-09 3.3622639168e-06
6.1300000000e+01 3.8208310648e-09 3.3335724151e-06
6.1305000000e+01 3.7156458883e-09 3.3074642820e-06
6.1310000000e+01 3.9488363747e-09 3.2840637449e-06
6.1315000000e+01 4.4362342050e-09 3.2629888098e-06
6.1320000000e+01 4.9605825363e-09 3.2434694266e-06
6.1325000000e+01 5.3331820990e-09 3.2246189331e-06
6.1330000000e+01 5.5103474799e-09 3.2057310056e-06
6.1335000000e+01 5.5509875416e-09 3.1864187213e-06
