# Time  v_x_wake  v_y_wake
6.7515000000e+01 1.0255440828e-01 -3.7856365442e-03
6.7520000000e+01 1.0254949314e-01 -3.7681880563e-03
6.7525000000e+01 1.0254434366e-01 -3.7508101161e-03
6.7530000000e+01 1.0253896059e-01 -3.7335068064e-03
6.7535000000e+01 1.0253334479e-01 -3.7162806361e-03
6.7540000000e+01 1.0252749688e-01 -3.6991328488e-03
6.7545000000e+01 1.0252141750e-01 -3.6820636459e-03
6.7550000000e+01 1.0251510709e-01 -3.6650730869e-03
6.7555000000e+01 1.0250856638e-01 -3.6481616123e-03
6.7560000000e+01 1.0250179617e-01 -3.6313308321e-03
6.7565000000e+01 1.0249479770e-01 -3.6145836240e-03
6.7570000000e+01 1.0248757223e-01 -3.5979243655e-03
6.7575000000e+01 1.0248012126e-01 -3.5813584792e-03
6.7580000000e+01 1.0247244618e-01 -3.5648921588e-03
6.7585000000e+01 1.0246454863e-01 -3.5485315017e-03
6.7590000000e+01 1.0245643012e-01 -3.5322820141e-03
6.7595000000e+01 1.0244809229e-01 -3.5161478547e-03
6.7600000000e+01 1.0243953645e-01 -3.5001317894e-03
6.7605000000e+01 1.0243076387e-01 -3.4842350806e-03
6.7610000000e+01 1.0242177558e-01 -3.4684580778e-03
6.7615000000e+01 1.0241257282e-01 -3.4528005929e-03
6.7620000000e+01 1.0240315685e-01 -3.4372627637e-03
6.7625000000e+01 1.0239352925e-01 -3.4218454791e-03
6.7630000000e+01 1.0238369158e-01 -3.4065510326e-03
6.7635000000e+01 1.0237364566e-01 -3.3913830785e-03
6.7640000000e+01 1.0236339337e-01 -3.3763466400e-03
6.7645000000e+01 1.0235293690e-01 -3.3614474339e-03
6.7650000000e+01 1.0234227845e-01 -3.3466914277e-03
6.7655000000e+01 1.0233142034e-01 -3.3320839773e-03
6.7660000000e+01 1.0232036458e-01 -3.3176294579e-03
6.7665000000e+01 1.0230911312e-01 -3.3033307166e-03
6.7670000000e+01 1.0229766770e-01 -3.2891892176e-03
6.7675000000e+01 1.0228603020e-01 -3.2752051411e-03
6.7680000000e+01 1.0227420242e-01 -3.2613781407e-03
6.7685000000e+01 1.0226218629e-01 -3.2477078356e-03
6.7690000000e+01 1.0224998367e-01 -3.2341946390e-03
6.7695000000e+01 1.0223759666e-01 -3.2208400360e-03
6.7700000000e+01 1.0222502752e-01 -3.2076470037e-03
6.7705000000e+01 1.0221227888e-01 -3.1946197681e-03
6.7710000000e+01 1.0219935343e-01 -3.1817636357e-03
6.7715000000e+01 1.0218625400e-01 -3.1690841899e-03
6.7720000000e+01 1.0217298322e-01 -3.1565867481e-03
6.7725000000e+01 1.0215954372e-01 -3.1442755385e-03
6.7730000000e+01 1.0214593799e-01 -3.1321535052e-03
6.7735000000e+01 1.0213216860e-01 -3.1202220511e-03
6.7740000000e+01 1.0211823790e-01 -3.1084814275e-03
6.7745000000e+01 1.0210414825e-01 -3.0969309776e-03
6.7750000000e+01 1.0208990184e-01 -3.0855699167e-03
6.7755000000e+01 1.0207550108e-01 -3.0743978371e-03
6.7760000000e+01 1.0206094854e-01 -3.0634155061e-03
6.7765000000e+01 1.0204624715e-01 -3.0526250364e-03
6.7770000000e+01 1.0203139986e-01 -3.0420300369e-03
6.7775000000e+01 1.0201640986e-01 -3.0316350626e-03
6.7780000000e+01 1.0200128019e-01 -3.0214452223e-03
6.7785000000e+01 1.0198601411e-01 -3.0114653794e-03
6.7790000000e+01 1.0197061475e-01 -3.0016997448e-03
6.7795000000e+01 1.0195508530e-01 -2.9921512197e-03
6.7800000000e+01 1.0193942867e-01 -2.9828212949e-03
6.7805000000e+01 1.0192364767e-01 -2.9737099309e-03
6.7810000000e+01 1.0190774489e-01 -2.9648161567e-03
6.7815000000e+01 1.0189172312e-01 -2.9561385779e-03
6.7820000000e+01 1.0187558516e-01 -2.9476762652e-03
6.7825000000e+01 1.0185933413e-01 -2.9394291417e-03
6.7830000000e+01 1.0184297308e-01 -2.9313984707e-03
6.7835000000e+01 1.0182650535e-01 -2.9235867636e-03
6.7840000000e+01 1.0180993426e-01 -2.9159977907e-03
6.7845000000e+01 1.0179326343e-01 -2.9086359898e-03
6.7850000000e+01 1.0177649649e-01 -2.9015059789e-03
6.7855000000e+01 1.0175963707e-01 -2.8946116502e-03
6.7860000000e+01 1.0174268854e-01 -2.8879557457e-03
6.7865000000e+01 1.0172565416e-01 -2.8815394243e-03
6.7870000000e+01 1.0170853698e-01 -2.8753625187e-03
6.7875000000e+01 1.0169134013e-01 -2.8694237264e-03
6.7880000000e+01 1.0167406667e-01 -2.8637212873e-03
6.7885000000e+01 1.0165671979e-01 -2.8582534206e-03
6.7890000000e+01 1.0163930256e-01 -2.8530191146e-03
6.7895000000e+01 1.0162181832e-01 -2.8480184822e-03
6.7900000000e+01 1.0160427048e-01 -2.8432531645e-03
6.7905000000e+01 1.0158666282e-01 -2.8387260290e-03
6.7910000000e+01 1.0156899915e-01 -2.8344408492e-03
6.7915000000e+01 1.0155128333e-01 -2.8304014883e-03
6.7920000000e+01 1.0153351903e-01 -2.8266114134e-03
6.7925000000e+01 1.0151570985e-01 -2.8230730080e-03
6.7930000000e+01 1.0149785926e-01 -2.8197873793e-03
6.7935000000e+01 1.0147997072e-01 -2.8167540872e-03
6.7940000000e+01 1.0146204750e-01 -2.8139714901e-03
6.7945000000e+01 1.0144409281e-01 -2.8114370861e-03
6.7950000000e+01 1.0142610972e-01 -2.8091483645e-03
6.7955000000e+01 1.0140810148e-01 -2.8071033462e-03
6.7960000000e+01 1.0139007147e-01 -2.8053012472e-03
6.7965000000e+01 1.0137202337e-01 -2.8037425501e-03
6.7970000000e+01 1.0135396089e-01 -2.8024290987e-03
6.7975000000e+01 1.0133588789e-01 -2.8013636262e-03
6.7980000000e+01 1.0131780808e-01 -2.8005493747e-03
6.7985000000e+01 1.0129972530e-01 -2.7999892789e-03
6.7990000000e+01 1.0128164324e-01 -2.7996854655e-03
6.7995000000e+01 1.0126356561e-01 -2.7996386358e-03
6.8000000000e+01 1.0124549579e-01 -2.7998480612e-03
6.8005000000e+01 1.0122743705e-01 -2.8003116104e-03
6.8010000000e+01 1.0120939242e-01 -2.8010263415e-03
6.8015000000e+01 1.0119136509e-01 -2.8019889565e-03
6.8020000000e+01 1.0117335826e-01 -2.8031966029e-03
6.8025000000e+01 1.0115537536e-01 -2.8046473007e-03
6.8030000000e+01 1.0113741979e-01 -2.8063404563e-03
6.8035000000e+01 1.0111949515e-01 -2.8082767728e-03
6.8040000000e+01 1.0110160502e-01 -2.8104581249e-03
6.8045000000e+01 1.0108375319e-01 -2.8128868882e-03
6.8050000000e+01 1.0106594341e-01 -2.8155654405e-03
6.8055000000e+01 1.0104817943e-01 -2.8184953845e-03
6.8060000000e+01 1.0103046466e-01 -2.8216771896e-03
6.8065000000e+01 1.0101280237e-01 -2.8251097816e-03
6.8070000000e+01 1.0099519561e-01 -2.8287907321e-03
6.8075000000e+01 1.0097764747e-01 -2.8327164852e-03
6.8080000000e+01 1.0096016094e-01 -2.8368831021e-03
6.8085000000e+01 1.0094273911e-01 -2.8412867971e-03
6.8090000000e+01 1.0092538497e-01 -2.8459246648e-03
6.8095000000e+01 1.0090810169e-01 -2.8507949342e-03
6.8100000000e+01 1.0089089252e-01 -2.8558972541e-03
6.8105000000e+01 1.0087376100e-01 -2.8612324174e-03
6.8110000000e+01 1.0085671067e-01 -2.8668020778e-03
6.8115000000e+01 1.0083974509e-01 -2.8726079701e-03
6.8120000000e+01 1.0082286755e-01 -2.8786513408e-03
6.8125000000e+01 1.0080608129e-01 -2.8849322395e-03
6.8130000000e+01 1.0078938933e-01 -2.8914493624e-03
6.8135000000e+01 1.0077279468e-01 -2.8981999342e-03
6.8140000000e+01 1.0075630010e-01 -2.9051801211e-03
6.8145000000e+01 1.0073990834e-01 -2.9123853709e-03
6.8150000000e+01 1.0072362193e-01 -2.9198111611e-03
6.8155000000e+01 1.0070744359e-01 -2.9274535234e-03
6.8160000000e+01 1.0069137612e-01 -2.9353097213e-03
6.8165000000e+01 1.0067542261e-01 -2.9433783749e-03
6.8170000000e+01 1.0065958614e-01 -2.9516594739e-03
6.8175000000e+01 1.0064386988e-01 -2.9601538108e-03
6.8180000000e+01 1.0062827686e-01 -2.9688625182e-03
6.8185000000e+01 1.0061281014e-01 -2.9777863254e-03
6.8190000000e+01 1.0059747266e-01 -2.9869251470e-03
6.8195000000e+01 1.0058226728e-01 -2.9962775439e-03
6.8200000000e+01 1.0056719656e-01 -3.0058406733e-03
6.8205000000e+01 1.0055226290e-01 -3.0156103068e-03
6.8210000000e+01 1.0053746849e-01 -3.0255814471e-03
6.8215000000e+01 1.0052281561e-01 -3.0357488977e-03
6.8220000000e+01 1.0050830657e-01 -3.0461080744e-03
6.8225000000e+01 1.0049394389e-01 -3.0566553764e-03
6.8230000000e+01 1.0047973004e-01 -3.0673885553e-03
6.8235000000e+01 1.0046566762e-01 -3.0783065881e-03
6.8240000000e+01 1.0045175925e-01 -3.0894095654e-03
6.8245000000e+01 1.0043800768e-01 -3.1006980916e-03
6.8250000000e+01 1.0042441560e-01 -3.1121727449e-03
6.8255000000e+01 1.0041098567e-01 -3.1238332588e-03
6.8260000000e+01 1.0039772017e-01 -3.1356781358e-03
6.8265000000e+01 1.0038462126e-01 -3.1477043530e-03
6.8270000000e+01 1.0037169083e-01 -3.1599076537e-03
6.8275000000e+01 1.0035893083e-01 -3.1722828404e-03
6.8280000000e+01 1.0034634310e-01 -3.1848244421e-03
6.8285000000e+01 1.0033392954e-01 -3.1975271952e-03
6.8290000000e+01 1.0032169197e-01 -3.2103867470e-03
6.8295000000e+01 1.0030963238e-01 -3.2233999735e-03
6.8300000000e+01 1.0029775281e-01 -3.2365652416e-03
6.8305000000e+01 1.0028605556e-01 -3.2498820640e-03
6.8310000000e+01 1.0027454293e-01 -3.2633506900e-03
6.8315000000e+01 1.0026321717e-01 -3.2769713278e-03
6.8320000000e+01 1.0025208028e-01 -3.2907436423e-03
6.8325000000e+01 1.0024113417e-01 -3.3046661648e-03
6.8330000000e+01 1.0023038052e-01 -3.3187361377e-03
6.8335000000e+01 1.0021982100e-01 -3.3329493756e-03
6.8340000000e+01 1.0020945703e-01 -3.3473006543e-03
6.8345000000e+01 1.0019928998e-01 -3.3617841419e-03
6.8350000000e+01 1.0018932105e-01 -3.3763942059e-03
6.8355000000e+01 1.0017955161e-01 -3.3911259463e-03
6.8360000000e+01 1.0016998310e-01 -3.4059757454e-03
6.8365000000e+01 1.0016061723e-01 -3.4209413008e-03
6.8370000000e+01 1.0015145570e-01 -3.4360216007e-03
6.8375000000e+01 1.0014250026e-01 -3.4512164296e-03
6.8380000000e+01 1.0013375252e-01 -3.4665259132e-03
6.8385000000e+01 1.0012521409e-01 -3.4819497507e-03
6.8390000000e+01 1.0011688644e-01 -3.4974867312e-03
6.8395000000e+01 1.0010877097e-01 -3.5131342451e-03
6.8400000000e+01 1.0010086877e-01 -3.5288883306e-03
6.8405000000e+01 1.0009318074e-01 -3.5447438151e-03
6.8410000000e+01 1.0008570762e-01 -3.5606949145e-03
6.8415000000e+01 1.0007845021e-01 -3.5767357418e-03
6.8420000000e+01 1.0007140937e-01 -3.5928610463e-03
6.8425000000e+01 1.0006458612e-01 -3.6090666221e-03
6.8430000000e+01 1.0005798148e-01 -3.6253496944e-03
6.8435000000e+01 1.0005159656e-01 -3.6417087756e-03
6.8440000000e+01 1.0004543247e-01 -3.6581434293e-03
6.8445000000e+01 1.0003949046e-01 -3.6746536054e-03
6.8450000000e+01 1.0003377168e-01 -3.6912391078e-03
6.8455000000e+01 1.0002827721e-01 -3.7078988969e-03
6.8460000000e+01 1.0002300783e-01 -3.7246307616e-03
6.8465000000e+01 1.0001796410e-01 -3.7414310325e-03
6.8470000000e+01 1.0001314638e-01 -3.7582948206e-03
6.8475000000e+01 1.0000855507e-01 -3.7752163476e-03
6.8480000000e+01 1.0000419045e-01 -3.7921896772e-03
6.8485000000e+01 1.0000005290e-01 -3.8092092661e-03
6.8490000000e+01 9.9996142703e-02 -3.8262705987e-03
6.8495000000e+01 9.9992460295e-02 -3.8433703996e-03
6.8500000000e+01 9.9989006194e-02 -3.8605067974e-03
6.8505000000e+01 9.9985781152e-02 -3.8776790014e-03
6.8510000000e+01 9.9982785863e-02 -3.8948869547e-03
6.8515000000e+01 9.9980020989e-02 -3.9121305598e-03
6.8520000000e+01 9.9977486958e-02 -3.9294090833e-03
6.8525000000e+01 9.9975184066e-02 -3.9467205853e-03
6.8530000000e+01 9.9973112404e-02 -3.9640618029e-03
6.8535000000e+01 9.9971272016e-02 -3.9814281499e-03
6.8540000000e+01 9.9969662745e-02 -3.9988141575e-03
6.8545000000e+01 9.9968284360e-02 -4.0162138855e-03
6.8550000000e+01 9.9967136503e-02 -4.0336216357e-03
6.8555000000e+01 9.9966218952e-02 -4.0510324725e-03
6.8560000000e+01 9.9965531590e-02 -4.0684427873e-03
6.8565000000e+01 9.9965074531e-02 -4.0858503625e-03
6.8570000000e+01 9.9964847894e-02 -4.1032542653e-03
6.8575000000e+01 9.9964851827e-02 -4.1206542636e-03
6.8580000000e+01 9.9965086337e-02 -4.1380503112e-03
6.8585000000e+01 9.9965551421e-02 -4.1554418592e-03
6.8590000000e+01 9.9966246928e-02 -4.1728274574e-03
6.8595000000e+01 9.9967172616e-02 -4.1902043246e-03
6.8600000000e+01 9.9968327950e-02 -4.2075683545e-03
6.8605000000e+01 9.9969712237e-02 -4.2249142524e-03
6.8610000000e+01 9.9971324601e-02 -4.2422361663e-03
6.8615000000e+01 9.9973164257e-02 -4.2595282902e-03
6.8620000000e+01 9.9975230475e-02 -4.2767856009e-03
6.8625000000e+01 9.9977522694e-02 -4.2940041949e-03
6.8630000000e+01 9.9980040347e-02 -4.3111815459e-03
6.8635000000e+01 9.9982782966e-02 -4.3283163329e-03
6.8640000000e+01 9.9985750070e-02 -4.3454082258e-03
6.8645000000e+01 9.9988941297e-02 -4.3624572745e-03
6.8650000000e+01 9.9992356200e-02 -4.3794633393e-03
6.8655000000e+01 9.9995994242e-02 -4.3964253568e-03
6.8660000000e+01 9.9999854575e-02 -4.4133410050e-03
6.8665000000e+01 1.0000393617e-01 -4.4302065288e-03
6.8670000000e+01 1.0000823781e-01 -4.4470170732e-03
6.8675000000e+01 1.0001275827e-01 -4.4637670539e-03
6.8680000000e+01 1.0001749630e-01 -4.4804508129e-03
6.8685000000e+01 1.0002245068e-01 -4.4970631192e-03
6.8690000000e+01 1.0002762018e-01 -4.5135997875e-03
6.8695000000e+01 1.0003300368e-01 -4.5300579407e-03
6.8700000000e+01 1.0003860016e-01 -4.5464361445e-03
6.8705000000e+01 1.0004440881e-01 -4.5627340168e-03
6.8710000000e+01 1.0005042878e-01 -4.5789517500e-03
6.8715000000e+01 1.0005665920e-01 -4.5950893690e-03
6.8720000000e+01 1.0006309892e-01 -4.6111462329e-03
6.8725000000e+01 1.0006974670e-01 -4.6271205348e-03
6.8730000000e+01 1.0007660109e-01 -4.6430091937e-03
6.8735000000e+01 1.0008366059e-01 -4.6588078350e-03
6.8740000000e+01 1.0009092355e-01 -4.6745112200e-03
6.8745000000e+01 1.0009838822e-01 -4.6901137419e-03
6.8750000000e+01 1.0010605278e-01 -4.7056101867e-03
6.8755000000e+01 1.0011391555e-01 -4.7209962393e-03
6.8760000000e+01 1.0012197495e-01 -4.7362689261e-03
6.8765000000e+01 1.0013022966e-01 -4.7514265984e-03
6.8770000000e+01 1.0013867834e-01 -4.7664688052e-03
6.8775000000e+01 1.0014731970e-01 -4.7813957728e-03
6.8780000000e+01 1.0015615232e-01 -4.7962078964e-03
6.8785000000e+01 1.0016517474e-01 -4.8109050229e-03
6.8790000000e+01 1.0017438539e-01 -4.8254860020e-03
6.8795000000e+01 1.0018378260e-01 -4.8399483150e-03
6.8800000000e+01 1.0019336443e-01 -4.8542881804e-03
6.8805000000e+01 1.0020312881e-01 -4.8685007703e-03
6.8810000000e+01 1.0021307350e-01 -4.8825808720e-03
6.8815000000e+01 1.0022319639e-01 -4.8965233927e-03
6.8820000000e+01 1.0023349543e-01 -4.9103240001e-03
6.8825000000e+01 1.0024396873e-01 -4.9239795478e-03
6.8830000000e+01 1.0025461445e-01 -4.9374883263e-03
6.8835000000e+01 1.0026543083e-01 -4.9508498596e-03
6.8840000000e+01 1.0027641613e-01 -4.9640645776e-03
6.8845000000e+01 1.0028756870e-01 -4.9771331578e-03
6.8850000000e+01 1.0029888682e-01 -4.9900559815e-03
6.8855000000e+01 1.0031036871e-01 -5.0028325124e-03
6.8860000000e+01 1.0032201227e-01 -5.0154610135e-03
6.8865000000e+01 1.0033381526e-01 -5.0279383735e-03
6.8870000000e+01 1.0034577525e-01 -5.0402603978e-03
6.8875000000e+01 1.0035788985e-01 -5.0524222219e-03
6.8880000000e+01 1.0037015665e-01 -5.0644190278e-03
6.8885000000e+01 1.0038257331e-01 -5.0762465903e-03
6.8890000000e+01 1.0039513748e-01 -5.0879018200e-03
6.8895000000e+01 1.0040784697e-01 -5.0993829251e-03
6.8900000000e+01 1.0042069967e-01 -5.1106894665e-03
6.8905000000e+01 1.0043369370e-01 -5.1218220007e-03
6.8910000000e+01 1.0044682715e-01 -5.1327816370e-03
6.8915000000e+01 1.0046009809e-01 -5.1435693036e-03
6.8920000000e+01 1.0047350433e-01 -5.1541851909e-03
6.8925000000e+01 1.0048704360e-01 -5.1646282530e-03
6.8930000000e+01 1.0050071344e-01 -5.1748961623e-03
6.8935000000e+01 1.0051451137e-01 -5.1849854113e-03
6.8940000000e+01 1.0052843477e-01 -5.1948917829e-03
6.8945000000e+01 1.0054248096e-01 -5.2046108132e-03
6.8950000000e+01 1.0055664721e-01 -5.2141384692e-03
6.8955000000e+01 1.0057093096e-01 -5.2234716450e-03
6.8960000000e+01 1.0058532976e-01 -5.2326086198e-03
6.8965000000e+01 1.0059984143e-01 -5.2415490548e-03
6.8970000000e+01 1.0061446378e-01 -5.2502937836e-03
6.8975000000e+01 1.0062919468e-01 -5.2588442120e-03
6.8980000000e+01 1.0064403187e-01 -5.2672017728e-03
6.8985000000e+01 1.0065897310e-01 -5.2753672898e-03
6.8990000000e+01 1.0067401598e-01 -5.2833406106e-03
6.8995000000e+01 1.0068915805e-01 -5.2911202814e-03
6.9000000000e+01 1.0070439659e-01 -5.2987036142e-03
6.9005000000e+01 1.0071972879e-01 -5.3060869248e-03
6.9010000000e+01 1.0073515170e-01 -5.3132661762e-03
6.9015000000e+01 1.0075066251e-01 -5.3202375950e-03
6.9020000000e+01 1.0076625848e-01 -5.3269983339e-03
6.9025000000e+01 1.0078193709e-01 -5.3335467619e-03
6.9030000000e+01 1.0079769585e-01 -5.3398826191e-03
6.9035000000e+01 1.0081353236e-01 -5.3460067936e-03
6.9040000000e+01 1.0082944424e-01 -5.3519210218e-03
6.9045000000e+01 1.0084542924e-01 -5.3576272711e-03
6.9050000000e+01 1.0086148503e-01 -5.3631271599e-03
6.9055000000e+01 1.0087760920e-01 -5.3684213094e-03
6.9060000000e+01 1.0089379907e-01 -5.3735090710e-03
6.9065000000e+01 1.0091005181e-01 -5.3783884607e-03
6.9070000000e+01 1.0092636447e-01 -5.3830565335e-03
6.9075000000e+01 1.0094273411e-01 -5.3875098180e-03
6.9080000000e+01 1.0095915781e-01 -5.3917449567e-03
6.9085000000e+01 1.0097563275e-01 -5.3957592070e-03
6.9090000000e+01 1.0099215610e-01 -5.3995509755e-03
6.9095000000e+01 1.0100872519e-01 -5.4031200138e-03
6.9100000000e+01 1.0102533750e-01 -5.4064674369e-03
6.9105000000e+01 1.0104199066e-01 -5.4095952896e-03
6.9110000000e+01 1.0105868234e-01 -5.4125060189e-03
6.9115000000e+01 1.0107541013e-01 -5.4152017679e-03
6.9120000000e+01 1.0109217144e-01 -5.4176838985e-03
6.9125000000e+01 1.0110896354e-01 -5.4199525778e-03
6.9130000000e+01 1.0112578358e-01 -5.4220067276e-03
6.9135000000e+01 1.0114262868e-01 -5.4238441095e-03
6.9140000000e+01 1.0115949582e-01 -5.4254617956e-03
6.9145000000e+01 1.0117638198e-01 -5.4268567067e-03
6.9150000000e+01 1.0119328409e-01 -5.4280263228e-03
6.9155000000e+01 1.0121019924e-01 -5.4289691485e-03
6.9160000000e+01 1.0122712470e-01 -5.4296850523e-03
6.9165000000e+01 1.0124405795e-01 -5.4301751937e-03
6.9170000000e+01 1.0126099650e-01 -5.4304418062e-03
6.9175000000e+01 1.0127793790e-01 -5.4304876523e-03
6.9180000000e+01 1.0129487962e-01 -5.4303154794e-03
6.9185000000e+01 1.0131181907e-01 -5.4299273576e-03
6.9190000000e+01 1.0132875357e-01 -5.4293242786e-03
6.9195000000e+01 1.0134568038e-01 -5.4285058963e-03
6.9200000000e+01 1.0136259651e-01 -5.4274706918e-03
6.9205000000e+01 1.0137949888e-01 -5.4262162878e-03
6.9210000000e+01 1.0139638433e-01 -5.4247400578e-03
6.9215000000e+01 1.0141324981e-01 -5.4230396814e-03
6.9220000000e+01 1.0143009239e-01 -5.4211137587e-03
6.9225000000e+01 1.0144690934e-01 -5.4189621281e-03
6.9230000000e+01 1.0146369798e-01 -5.4165860250e-03
6.9235000000e+01 1.0148045573e-01 -5.4139878158e-03
6.9240000000e+01 1.0149718004e-01 -5.4111705977e-03
6.9245000000e+01 1.0151386846e-01 -5.4081375476e-03
6.9250000000e+01 1.0153051849e-01 -5.4048913845e-03
6.9255000000e+01 1.0154712752e-01 -5.4014338250e-03
6.9260000000e+01 1.0156369272e-01 -5.3977653537e-03
6.9265000000e+01 1.0158021111e-01 -5.3938851548e-03
6.9270000000e+01 1.0159667960e-01 -5.3897914562e-03
6.9275000000e+01 1.0161309514e-01 -5.3854820067e-03
6.9280000000e+01 1.0162945471e-01 -5.3809547718e-03
6.9285000000e+01 1.0164575540e-01 -5.3762084598e-03
6.9290000000e+01 1.0166199431e-01 -5.3712429738e-03
6.9295000000e+01 1.0167816874e-01 -5.3660595118e-03
6.9300000000e+01 1.0169427608e-01 -5.3606605249e-03
6.9305000000e+01 1.0171031394e-01 -5.3550493173e-03
6.9310000000e+01 1.0172627991e-01 -5.3492295512e-03
6.9315000000e+01 1.0174217155e-01 -5.3432045432e-03
6.9320000000e+01 1.0175798624e-01 -5.3369767393e-03
6.9325000000e+01 1.0177372123e-01 -5.3305473163e-03
6.9330000000e+01 1.0178937364e-01 -5.3239162018e-03
6.9335000000e+01 1.0180494060e-01 -5.3170822684e-03
6.9340000000e+01 1.0182041913e-01 -5.3100438296e-03
6.9345000000e+01 1.0183580625e-01 -5.3027991379e-03
6.9350000000e+01 1.0185109898e-01 -5.2953470222e-03
6.9355000000e+01 1.0186629449e-01 -5.2876873444e-03
6.9360000000e+01 1.0188139015e-01 -5.2798213538e-03
6.9365000000e+01 1.0189638355e-01 -5.2717516128e-03
6.9370000000e+01 1.0191127234e-01 -5.2634817003e-03
6.9375000000e+01 1.0192605418e-01 -5.2550155972e-03
6.9380000000e+01 1.0194072667e-01 -5.2463571281e-03
6.9385000000e+01 1.0195528738e-01 -5.2375093817e-03
6.9390000000e+01 1.0196973379e-01 -5.2284743871e-03
6.9395000000e+01 1.0198406330e-01 -5.2192528888e-03
6.9400000000e+01 1.0199827315e-01 -5.2098444818e-03
6.9405000000e+01 1.0201236047e-01 -5.2002479320e-03
6.9410000000e+01 1.0202632235e-01 -5.1904618275e-03
6.9415000000e+01 1.0204015601e-01 -5.1804851926e-03
6.9420000000e+01 1.0205385883e-01 -5.1703180734e-03
6.9425000000e+01 1.0206742838e-01 -5.1599617724e-03
6.9430000000e+01 1.0208086232e-01 -5.1494189080e-03
6.9435000000e+01 1.0209415840e-01 -5.1386931386e-03
6.9440000000e+01 1.0210731444e-01 -5.1277887918e-03
6.9445000000e+01 1.0212032834e-01 -5.1167102481e-03
6.9450000000e+01 1.0213319796e-01 -5.1054613702e-03
6.9455000000e+01 1.0214592110e-01 -5.0940449408e-03
6.9460000000e+01 1.0215849535e-01 -5.0824624614e-03
6.9465000000e+01 1.0217091814e-01 -5.0707141867e-03
6.9470000000e+01 1.0218318686e-01 -5.0587995405e-03
6.9475000000e+01 1.0219529894e-01 -5.0467175980e-03
6.9480000000e+01 1.0220725189e-01 -5.0344677098e-03
6.9485000000e+01 1.0221904334e-01 -5.0220499855e-03
6.9490000000e+01 1.0223067098e-01 -5.0094657426e-03
6.9495000000e+01 1.0224213268e-01 -4.9967176305e-03
6.9500000000e+01 1.0225342645e-01 -4.9838095444e-03
6.9505000000e+01 1.0226455051e-01 -4.9707461517e-03
6.9510000000e+01 1.0227550308e-01 -4.9575323338e-03
6.9515000000e+01 1.0228628238e-01 -4.9441725195e-03
6.9520000000e+01 1.0229688642e-01 -4.9306702422e-03
6.9525000000e+01 1.0230731315e-01 -4.9170278136e-03
6.9530000000e+01 1.0231756042e-01 -4.9032463375e-03
6.9535000000e+01 1.0232762606e-01 -4.8893258888e-03
6.9540000000e+01 1.0233750788e-01 -4.8752660210e-03
6.9545000000e+01 1.0234720368e-01 -4.8610663288e-03
6.9550000000e+01 1.0235671131e-01 -4.8467271054e-03
6.9555000000e+01 1.0236602880e-01 -4.8322497536e-03
6.9560000000e+01 1.0237515440e-01 -4.8176370295e-03
6.9565000000e+01 1.0238408657e-01 -4.8028929090e-03
6.9570000000e+01 1.0239282387e-01 -4.7880222929e-03
6.9575000000e+01 1.0240136487e-01 -4.7730304425e-03
6.9580000000e+01 1.0240970811e-01 -4.7579224196e-03
6.9585000000e+01 1.0241785210e-01 -4.7427024819e-03
6.9590000000e+01 1.0242579527e-01 -4.7273737444e-03
6.9595000000e+01 1.0243353602e-01 -4.7119380233e-03
6.9600000000e+01 1.0244107259e-01 -4.6963960626e-03
6.9605000000e+01 1.0244840316e-01 -4.6807479134e-03
6.9610000000e+01 1.0245552589e-01 -4.6649935432e-03
6.9615000000e+01 1.0246243910e-01 -4.6491333884e-03
6.9620000000e+01 1.0246914129e-01 -4.6331689021e-03
6.9625000000e+01 1.0247563118e-01 -4.6171028097e-03
6.9630000000e+01 1.0248190758e-01 -4.6009391632e-03
6.9635000000e+01 1.0248796942e-01 -4.5846830157e-03
6.9640000000e+01 1.0249381571e-01 -4.5683399634e-03
6.9645000000e+01 1.0249944553e-01 -4.5519155089e-03
6.9650000000e+01 1.0250485795e-01 -4.5354145428e-03
6.9655000000e+01 1.0251005199e-01 -4.5188408768e-03
6.9660000000e+01 1.0251502645e-01 -4.5021970782e-03
6.9665000000e+01 1.0251978006e-01 -4.4854844961e-03
6.9670000000e+01 1.0252431147e-01 -4.4687036572e-03
6.9675000000e+01 1.0252861944e-01 -4.4518547891e-03
6.9680000000e+01 1.0253270281e-01 -4.4349384895e-03
6.9685000000e+01 1.0253656055e-01 -4.4179562158e-03
6.9690000000e+01 1.0254019176e-01 -4.4009106485e-03
6.9695000000e+01 1.0254359567e-01 -4.3838057246e-03
6.9700000000e+01 1.0254677172e-01 -4.3666465055e-03
6.9705000000e+01 1.0254971951e-01 -4.3494387386e-03
6.9710000000e+01 1.0255243868e-01 -4.3321883259e-03
6.9715000000e+01 1.0255492887e-01 -4.3149006553e-03
6.9720000000e+01 1.0255718951e-01 -4.2975801223e-03
6.9725000000e+01 1.0255921999e-01 -4.2802298269e-03
6.9730000000e+01 1.0256101962e-01 -4.2628516615e-03
6.9735000000e+01 1.0256258771e-01 -4.2454465838e-03
6.9740000000e+01 1.0256392356e-01 -4.2280151348e-03
6.9745000000e+01 1.0256502649e-01 -4.2105579548e-03
6.9750000000e+01 1.0256589590e-01 -4.1930763735e-03
6.9755000000e+01 1.0256653137e-01 -4.1755728162e-03
6.9760000000e+01 1.0256693270e-01 -4.1580510542e-03
6.9765000000e+01 1.0256709993e-01 -4.1405160595e-03
